1311	0.00696841	0.0229811	0.0418609	0.0623577	0.0824666	0.0996028	0.11106	0.114706	0.109724	0.097056	0.0792795	0.0598313	0.0418968	0.0274944	0.0171872	0.0104414	0.00627115	0.00375144	0.00222743	0.00130048	0.000739192	0.000405069	0.000211532	0.000103707	4.68805e-05	1.91492e-05	6.91425e-06	2.15441e-06	5.6394e-07	1.20278e-07	2.01815e-08	2.79321e-09	
11311	1.94334e-06	3.67358e-05	0.000185772	0.000605186	0.00156087	0.00346047	0.00686713	0.0124711	0.0209906	0.032977	0.0485191	0.0668816	0.0861879	0.103363	0.114627	0.116695	0.108339	0.0913351	0.0698807	0.0486633	0.0309644	0.0180258	0.00957194	0.00461308	0.00200922	0.000786282	0.000272653	8.1797e-05	2.05999e-05	4.2116e-06	6.73928e-07	8.79267e-08	
21311	3.48824e-06	5.2141e-05	0.000264606	0.000975018	0.0030515	0.00862839	0.0221079	0.0488992	0.0884663	0.127729	0.14833	0.142779	0.119142	0.0907603	0.0657375	0.0460637	0.0313583	0.0208477	0.013627	0.00876514	0.00549858	0.00330916	0.00187331	0.000977724	0.00046128	0.000192832	6.99363e-05	2.1507e-05	5.46822e-06	1.11768e-06	1.7797e-07	2.3087e-08	
31311	0.000424546	0.00644224	0.0302254	0.0900257	0.177607	0.232425	0.206297	0.130901	0.0653465	0.0293275	0.0133961	0.0066947	0.00375208	0.00233469	0.00156187	0.00108359	0.000757244	0.000522088	0.000349956	0.000225532	0.000138429	8.02015e-05	4.34531e-05	2.1784e-05	9.97691e-06	4.10944e-06	1.49344e-06	4.68065e-07	1.23191e-07	2.64058e-08	4.45024e-09	6.18575e-10	
41311	8.63962e-06	0.000130895	0.000565817	0.00166934	0.0042007	0.00983415	0.0214998	0.0415735	0.0670761	0.088844	0.0991597	0.0979596	0.0902635	0.0806358	0.0712814	0.0628402	0.055266	0.0482336	0.0413613	0.0344137	0.0274314	0.020704	0.0146274	0.00955034	0.00567356	0.00300973	0.00139494	0.00055117	0.000180677	4.76737e-05	9.7878e-06	1.6833e-06	
51311	4.07365e-05	0.000448788	0.00175134	0.00538923	0.0152681	0.0397184	0.0850921	0.134529	0.156614	0.147648	0.123799	0.0960723	0.0694062	0.0469371	0.0302052	0.0188779	0.0116227	0.00706944	0.00422204	0.00245451	0.00137985	0.000746138	0.000385059	0.00018716	8.41284e-05	3.42366e-05	1.23295e-05	3.83416e-06	1.00208e-06	2.13466e-07	3.5783e-08	4.94835e-09	
61311	1.2767e-05	0.000213751	0.00139598	0.0059885	0.020038	0.0534479	0.107713	0.156773	0.167448	0.143893	0.110401	0.0802566	0.0561625	0.0376552	0.0240547	0.0146622	0.00860948	0.0049454	0.00282024	0.00160656	0.000908261	0.000501307	0.000264667	0.000130958	5.95571e-05	2.4412e-05	8.83194e-06	2.75527e-06	7.2181e-07	1.54041e-07	2.58586e-08	3.58044e-09	
71311	5.87045e-05	0.00245162	0.0406187	0.240852	0.291097	0.204608	0.117172	0.0537135	0.0222234	0.00979525	0.0052392	0.00338523	0.00243685	0.0018308	0.0013838	0.00103045	0.000745846	0.00051965	0.000345858	0.000218528	0.000130405	7.31566e-05	3.83885e-05	1.87109e-05	8.38128e-06	3.39738e-06	1.22123e-06	3.79899e-07	9.94538e-08	2.12319e-08	3.56702e-09	4.94428e-10	
81311	1.87607e-05	0.00225455	0.0749587	0.351585	0.30245	0.130353	0.0549353	0.0257559	0.014912	0.00993416	0.00720875	0.005554	0.00445796	0.00365476	0.00300163	0.00243073	0.00191945	0.00146806	0.00108339	0.000769305	0.000523651	0.000339415	0.000207329	0.000117705	6.10874e-05	2.84485e-05	1.16463e-05	4.09563e-06	1.20521e-06	2.87942e-07	5.39399e-08	8.42075e-09	
91311	0.000583263	0.0216087	0.18377	0.468641	0.265616	0.0470371	0.0073794	0.00216874	0.00104038	0.000634547	0.00043216	0.000310082	0.000227352	0.000167164	0.000121827	8.73907e-05	6.14374e-05	4.21866e-05	2.81844e-05	1.82199e-05	1.13082e-05	6.6701e-06	3.69376e-06	1.89407e-06	8.85599e-07	3.71127e-07	1.36704e-07	4.3281e-08	1.14777e-08	2.47444e-09	4.18923e-10	5.84688e-11	
