8087	2.37671e-06	3.66685e-05	0.000175188	0.000582616	0.00160826	0.00391872	0.0086305	0.0173228	0.0317277	0.0528978	0.0798691	0.108358	0.130744	0.138781	0.128639	0.104289	0.0750318	0.049182	0.0302406	0.0177859	0.0100356	0.00537764	0.00269632	0.00124745	0.00052627	0.000200205	6.77667e-05	2.00355e-05	5.04447e-06	1.04736e-06	1.72639e-07	2.35958e-08	
18087	7.14479e-05	0.00185228	0.011646	0.0374982	0.0675997	0.0736854	0.0577663	0.0423967	0.0348556	0.0328307	0.0338811	0.0367043	0.0408371	0.0462674	0.0529518	0.060331	0.0669215	0.0702755	0.0678047	0.0584992	0.0442805	0.0292156	0.0168998	0.00865701	0.00393774	0.00157654	0.00054684	0.000161257	3.95684e-05	7.87753e-06	1.23467e-06	1.59262e-07	
28087	0.000102656	0.00329871	0.0206553	0.0716347	0.145826	0.170183	0.132316	0.0935829	0.0747571	0.0650234	0.0554793	0.0444421	0.0335642	0.0244931	0.0177507	0.013026	0.00973236	0.00734475	0.00551118	0.00404031	0.0028475	0.00190145	0.00118645	0.000681865	0.000355278	0.000164854	6.67413e-05	2.30251e-05	6.58681e-06	1.514e-06	2.69616e-07	3.90917e-08	
38087	5.33058e-07	9.63393e-05	0.00113813	0.00487238	0.0118132	0.017921	0.0196548	0.0214726	0.0285539	0.04246	0.0619213	0.083174	0.100626	0.109401	0.107764	0.0973889	0.0818295	0.0647172	0.0487128	0.035183	0.0244105	0.0161299	0.00998871	0.00569107	0.00293239	0.00134567	0.000541862	0.000188315	5.53428e-05	1.33964e-05	2.5828e-06	4.2409e-07	
48087	0.000282746	0.00357615	0.0145214	0.0389461	0.0805207	0.133703	0.177408	0.184645	0.149193	0.0957677	0.0526502	0.0276983	0.0152046	0.00894175	0.00558619	0.00366054	0.00248964	0.0017343	0.00121609	0.000842993	0.000568552	0.000367906	0.000225386	0.000128904	6.77725e-05	3.21893e-05	1.35388e-05	4.92826e-06	1.51202e-06	3.79209e-07	7.50346e-08	1.25411e-08	
58087	0.000161496	0.00231401	0.0108048	0.0328881	0.0754218	0.135	0.188467	0.198685	0.155763	0.0949329	0.0498393	0.0252017	0.013055	0.00703544	0.00398397	0.00239105	0.00150839	0.000976723	0.000632467	0.000401182	0.000245431	0.000142913	7.81915e-05	3.96496e-05	1.83533e-05	7.62333e-06	2.78633e-06	8.76229e-07	2.31019e-07	4.95575e-08	8.3548e-09	1.16147e-09	
68087	0.000380776	0.0145581	0.110192	0.347254	0.256648	0.102968	0.0579247	0.0389779	0.0252207	0.0154405	0.00959757	0.00634055	0.00441387	0.00315027	0.00225805	0.00160294	0.00111492	0.000753626	0.000492191	0.00030927	0.000186176	0.000106719	5.77088e-05	2.90608e-05	1.34107e-05	5.56699e-06	2.03614e-06	6.41115e-07	1.69268e-07	3.63602e-08	6.13728e-09	8.54167e-10	
78087	0.000299685	0.0109269	0.107895	0.407469	0.286225	0.0792793	0.0310363	0.0196551	0.0148033	0.0115506	0.00893957	0.00671041	0.00485863	0.00341824	0.00236367	0.00161743	0.00109358	0.000725268	0.000467852	0.00029143	0.000174191	9.9207e-05	5.33356e-05	2.67268e-05	1.22859e-05	5.08517e-06	1.85586e-06	5.83381e-07	1.53829e-07	3.30111e-08	5.56777e-09	7.74408e-10	
88087	0.000451673	0.0126192	0.116486	0.453638	0.322508	0.0686783	0.0140004	0.00422932	0.00201021	0.00130919	0.000981323	0.000772281	0.000613739	0.000483402	0.000373003	0.000279534	0.000202034	0.000140016	9.26184e-05	5.82709e-05	3.47691e-05	1.96117e-05	1.04031e-05	5.1439e-06	2.33922e-06	9.61014e-07	3.491e-07	1.09433e-07	2.88066e-08	6.17483e-09	1.04065e-09	1.44648e-10	
98087	3.51018e-05	0.002645	0.0537464	0.327879	0.334368	0.134806	0.0575195	0.0322402	0.0207057	0.0136073	0.00879559	0.00547909	0.0032791	0.00191961	0.00113137	0.000686924	0.000431944	0.000277946	0.00017935	0.00011373	6.968e-05	4.06622e-05	2.22997e-05	1.13347e-05	5.25895e-06	2.18935e-06	8.01943e-07	2.52702e-07	6.67476e-08	1.43416e-08	2.42114e-09	3.37009e-10	
108087	5.65446e-05	0.00105244	0.0164736	0.171252	0.295538	0.203196	0.122079	0.0784836	0.0489684	0.0280583	0.0153392	0.00829134	0.00452732	0.00255102	0.00151021	0.000942855	0.000612369	0.000404259	0.000265176	0.000169769	0.000104599	6.12535e-05	3.3671e-05	1.71424e-05	7.96282e-06	3.31781e-06	1.21607e-06	3.83384e-07	1.01304e-07	2.1773e-08	3.67657e-09	5.11866e-10	
