1311	0.00635727	0.0205107	0.0367133	0.0540707	0.0712633	0.0866375	0.0984122	0.104989	0.105311	0.0991853	0.0874501	0.0719046	0.0549418	0.0389501	0.0256867	0.0159039	0.00940234	0.00542176	0.00309929	0.00176056	0.000984218	0.000533951	0.000276974	0.000135131	6.0859e-05	2.47868e-05	8.92907e-06	2.77701e-06	7.25805e-07	1.54608e-07	2.59148e-08	3.58329e-09	
11311	6.01622e-07	1.18332e-05	6.20989e-05	0.000210644	0.000569281	0.00133391	0.00282659	0.00554188	0.0101741	0.0175742	0.0285644	0.0435629	0.0620822	0.0823266	0.101193	0.114854	0.119839	0.114277	0.098868	0.0769866	0.0535519	0.0330718	0.0180559	0.00870348	0.00371172	0.00140286	0.000467307	0.000134984	3.29626e-05	6.5878e-06	1.03745e-06	1.33673e-07	
21311	7.86732e-06	0.000106683	0.000455815	0.00137862	0.00359293	0.00875067	0.0201459	0.0421458	0.0759593	0.113808	0.140539	0.145122	0.12888	0.101617	0.0734665	0.050307	0.0335724	0.0222325	0.0146612	0.00954439	0.00604273	0.00365743	0.00207815	0.00108779	0.00051454	0.000215605	7.83637e-05	2.4146e-05	6.15026e-06	1.25917e-06	2.00801e-07	2.6088e-08	
31311	0.00244387	0.0238288	0.0659733	0.11628	0.15622	0.171599	0.159113	0.125534	0.0835468	0.046859	0.0230655	0.0109247	0.00552473	0.0031498	0.00199751	0.00134583	0.000924214	0.000629668	0.000418439	0.000267962	0.00016371	9.45302e-05	5.10924e-05	2.55686e-05	1.16947e-05	4.81188e-06	1.74716e-06	5.47158e-07	1.4391e-07	3.08286e-08	5.19303e-09	7.2148e-10	
41311	2.52493e-06	9.08483e-05	0.000759371	0.00368196	0.0124161	0.0311056	0.0600359	0.0916459	0.113979	0.120529	0.113876	0.0999914	0.0831637	0.0661852	0.0512875	0.0394972	0.0305171	0.0235682	0.0180091	0.013454	0.00970948	0.00669346	0.0043612	0.00265563	0.00149082	0.000758488	0.00034248	0.000133906	4.40783e-05	1.18314e-05	2.49693e-06	4.46481e-07	
51311	3.90808e-05	0.00054151	0.00271619	0.0108174	0.0362942	0.0932394	0.168536	0.208882	0.183527	0.124094	0.0719857	0.0398166	0.0226509	0.0136368	0.00859399	0.00552884	0.00355407	0.00225276	0.001398	0.000845285	0.000495042	0.000278339	0.000148422	7.39353e-05	3.38157e-05	1.39317e-05	5.06292e-06	1.58552e-06	4.16708e-07	8.91718e-08	1.50036e-08	2.08196e-09	
61311	0.000183983	0.00241557	0.00924847	0.0235454	0.0476502	0.0804587	0.11278	0.128682	0.12134	0.101496	0.0823848	0.0683435	0.0573625	0.0470985	0.0371147	0.0278933	0.0198662	0.0133073	0.00835325	0.00492583	0.00274705	0.00145851	0.000738039	0.000353013	0.000156918	6.34077e-05	2.27346e-05	7.0498e-06	1.83886e-06	3.91132e-07	6.54858e-08	9.04565e-09	
71311	7.77841e-06	0.000262399	0.00210733	0.00924242	0.0285702	0.0688451	0.129315	0.180115	0.183074	0.143472	0.0959307	0.0604312	0.0377908	0.0236006	0.0146346	0.00901898	0.00553588	0.00337388	0.00202904	0.00119697	0.000688208	0.000382036	0.000202007	0.000100057	4.55701e-05	1.87107e-05	6.78055e-06	2.11846e-06	5.55702e-07	1.18725e-07	1.99495e-08	2.76484e-09	
81311	0.00509511	0.0655579	0.219289	0.311036	0.209792	0.0835248	0.0366487	0.0216939	0.013842	0.00916305	0.00636932	0.00455353	0.00330896	0.00246285	0.00189065	0.00148722	0.00117908	0.000925725	0.000709591	0.000525034	0.000371165	0.000248088	0.000155008	8.9381e-05	4.68755e-05	2.19879e-05	9.04849e-06	3.1947e-06	9.43025e-07	2.25867e-07	4.23979e-08	6.63132e-09	
91311	0.000767895	0.035253	0.161461	0.266131	0.217245	0.121511	0.0759776	0.0501967	0.0300527	0.0165989	0.00919044	0.00544916	0.00347499	0.00230802	0.00155052	0.00103569	0.000681881	0.000440702	0.000278933	0.000172272	0.000103108	5.91635e-05	3.20973e-05	1.62066e-05	7.48799e-06	3.10851e-06	1.13629e-06	3.57502e-07	9.43139e-08	2.02448e-08	3.41497e-09	4.74994e-10	
101311	0.00013778	0.00918853	0.0571474	0.183258	0.306255	0.210326	0.0998482	0.04582	0.0236618	0.0144088	0.010019	0.00758982	0.00604543	0.00496606	0.00416608	0.00354343	0.00303007	0.0025781	0.00215753	0.0017555	0.0013733	0.00102139	0.000713738	0.000462476	0.000273741	0.00014548	6.80509e-05	2.73792e-05	9.22526e-06	2.52404e-06	5.41055e-07	9.80951e-08	
111311	1.00137e-05	0.00105566	0.0159987	0.12539	0.314022	0.229149	0.114871	0.0672781	0.0445207	0.0292517	0.0187235	0.0120968	0.00811105	0.00566188	0.0040765	0.00299158	0.00220559	0.00160596	0.00113523	0.000767333	0.000489514	0.000291228	0.000159684	7.97199e-05	3.57788e-05	1.42425e-05	4.95521e-06	1.48148e-06	3.728e-07	7.69048e-08	1.25789e-08	1.70651e-09	
121311	2.61385e-06	0.000250982	0.00755322	0.10817	0.321437	0.235157	0.112984	0.0636038	0.0410814	0.0285689	0.0209229	0.0158655	0.012261	0.00949045	0.0072275	0.00533785	0.0037836	0.00255439	0.00163329	0.000985443	0.000559969	0.000299362	0.000150282	7.05066e-05	3.06231e-05	1.21241e-05	4.28313e-06	1.31542e-06	3.41002e-07	7.22293e-08	1.20559e-08	1.66087e-09	
131311	0.000137366	0.00530639	0.0444462	0.209941	0.40229	0.231629	0.0694336	0.0198634	0.00733249	0.00355684	0.00206234	0.00131305	0.000874612	0.000594608	0.000407148	0.000278775	0.000189973	0.000128158	8.49298e-05	5.47355e-05	3.39176e-05	1.99681e-05	1.10303e-05	5.64053e-06	2.63043e-06	1.09979e-06	4.04308e-07	1.27791e-07	3.38408e-08	7.28693e-09	1.23243e-09	1.71847e-10	
141311	0.000365375	0.00739029	0.0420327	0.158237	0.284205	0.206471	0.117175	0.0671442	0.0364818	0.0198545	0.0119339	0.00830007	0.00654098	0.00557222	0.00493571	0.00443129	0.00396549	0.00349465	0.00300285	0.00249259	0.00197969	0.00148892	0.00104825	0.000681908	0.000403842	0.000214056	9.95757e-05	3.9742e-05	1.32566e-05	3.5853e-06	7.59037e-07	1.35672e-07	
151311	4.16701e-05	0.00098114	0.00526903	0.0170911	0.0404156	0.0735534	0.105781	0.123138	0.119781	0.103271	0.0858807	0.0727327	0.0622031	0.0520644	0.0417645	0.0318453	0.0230698	0.0159207	0.0104864	0.00658146	0.00391264	0.00218298	0.00113058	0.000537379	0.000231752	8.96042e-05	3.06295e-05	9.09256e-06	2.28933e-06	4.74342e-07	7.79628e-08	1.06169e-08	
161311	1.62776e-06	5.11492e-05	0.000330328	0.00130214	0.00410372	0.0113022	0.0265288	0.0528356	0.0883631	0.121509	0.137578	0.131385	0.109845	0.0841224	0.0618575	0.0452768	0.0335823	0.0253234	0.0192721	0.0145924	0.0108173	0.00773184	0.00524917	0.00333113	0.00194176	0.00102003	0.000472817	0.000188865	6.32741e-05	1.72323e-05	3.67973e-06	6.64555e-07	
171311	8.43529e-05	0.00277212	0.0221873	0.103736	0.259093	0.299336	0.182884	0.0756367	0.028098	0.0116563	0.00573831	0.00319351	0.00192116	0.00122301	0.00081138	0.00055218	0.000379304	0.000258954	0.000173263	0.000112237	6.96281e-05	4.09371e-05	2.25605e-05	1.15106e-05	5.35951e-06	2.23937e-06	8.23371e-07	2.60422e-07	6.90234e-08	1.48743e-08	2.51685e-09	3.50923e-10	
181311	9.30561e-06	0.000599063	0.00777841	0.0569079	0.172988	0.213881	0.151813	0.0917643	0.0580157	0.0406854	0.0320173	0.0273812	0.0244101	0.0220572	0.0198861	0.0177121	0.0154529	0.0130822	0.0106318	0.00819829	0.00592632	0.00396611	0.00242525	0.00133612	0.000653145	0.000278664	0.000101926	3.13436e-05	7.93047e-06	1.61082e-06	2.55161e-07	3.29853e-08	
191311	0.00235012	0.0514904	0.167569	0.263781	0.258963	0.152759	0.057244	0.0182312	0.00707714	0.00396983	0.00288764	0.00237092	0.00204578	0.00179664	0.00157763	0.00136813	0.00116059	0.000955433	0.000757809	0.000574988	0.000414175	0.000280773	0.000177292	0.000102988	5.4226e-05	2.54309e-05	1.04098e-05	3.6333e-06	1.05256e-06	2.45356e-07	4.44001e-08	6.5754e-09	
201311	2.08977e-06	4.91115e-05	0.00041777	0.00269323	0.0100931	0.0237239	0.0459261	0.0778412	0.108851	0.12747	0.130423	0.119766	0.0998524	0.0765486	0.0552261	0.0386877	0.0270428	0.0190359	0.0133484	0.00913894	0.00599278	0.00370626	0.0021342	0.00113019	0.000542849	0.000232545	8.70285e-05	2.7761e-05	7.33666e-06	1.55595e-06	2.55555e-07	3.39217e-08	
211311	0.00127858	0.035189	0.13537	0.270883	0.255789	0.132136	0.061252	0.0355713	0.0235964	0.0160928	0.0109983	0.0074656	0.00499899	0.00329897	0.00215889	0.00141293	0.000928281	0.000609322	0.000395038	0.000249459	0.000151403	8.72641e-05	4.72218e-05	2.37007e-05	1.08789e-05	4.49131e-06	1.63521e-06	5.13113e-07	1.3514e-07	2.89769e-08	4.88435e-09	6.78965e-10	
221311	4.55313e-05	0.00409209	0.0477042	0.198362	0.254932	0.164647	0.0947539	0.0645723	0.049384	0.038036	0.0279755	0.0194572	0.0129317	0.00835679	0.00534078	0.00341797	0.00220421	0.00143178	0.000930161	0.000596719	0.000371917	0.000221288	0.000123508	6.3555e-05	2.9631e-05	1.22893e-05	4.4453e-06	1.37216e-06	3.52753e-07	7.34719e-08	1.20095e-08	1.61537e-09	
231311	9.33454e-05	0.00236408	0.0328113	0.15815	0.206573	0.154026	0.103254	0.0669636	0.0456407	0.0339795	0.0274757	0.023878	0.0218574	0.020522	0.0193067	0.0178803	0.0160777	0.013872	0.011362	0.00874345	0.00625614	0.00411709	0.00246267	0.00132153	0.000626998	0.000258787	9.13039e-05	2.70335e-05	6.5904e-06	1.29631e-06	2.00886e-07	2.5759e-08	
241311	0.00320196	0.0801681	0.258647	0.351058	0.210248	0.0649065	0.0179588	0.00643576	0.00292713	0.00156464	0.000936422	0.000602484	0.000407387	0.000285213	0.000203554	0.000145905	0.00010377	7.25237e-05	4.93763e-05	3.24617e-05	2.04141e-05	1.21533e-05	6.77151e-06	3.48604e-06	1.63426e-06	6.86149e-07	2.53093e-07	8.02158e-08	2.12903e-08	4.59303e-09	7.78028e-10	1.08643e-10	
