chr pos1 pos2 lunitmin lunitmax nrep
chr_5 1 100000 10 20 55
chr_5 200001 300000 10 20 24.1
chr_5 300001 400000 10 20 25.1
chr_5 400001 500000 10 20 33.2
chr_5 500001 600000 10 20 79.1
chr_5 600001 700000 10 20 63
chr_5 700001 800000 10 20 58.5
chr_5 800001 900000 10 20 23.5
chr_5 900001 1000000 10 20 266.4
chr_5 1000001 1100000 10 20 10.9
chr_5 1100001 1200000 10 20 230.6
chr_5 1200001 1300000 10 20 103.9
chr_5 1300001 1400000 10 20 134.1
chr_5 1400001 1500000 10 20 36.7
chr_5 1500001 1600000 10 20 156.5
chr_5 1600001 1700000 10 20 11.9
chr_5 1800001 1900000 10 20 423.8
chr_5 2000001 2100000 10 20 50.7
chr_5 2200001 2300000 10 20 95.7
chr_5 2500001 2600000 10 20 19.1
chr_5 2600001 2700000 10 20 95.3
chr_5 2700001 2800000 10 20 10.1
chr_5 3700001 3800000 10 20 81.4
chr_5 4000001 4100000 10 20 70.5
chr_5 4100001 4200000 10 20 33.9
chr_5 4200001 4300000 10 20 86.7
chr_5 4300001 4400000 10 20 127.1
chr_5 4400001 4500000 10 20 118
chr_5 5600001 5700000 10 20 13.4
chr_5 5900001 6000000 10 20 14.8
chr_5 6900001 7000000 10 20 15.9
chr_5 7500001 7600000 10 20 90.1
chr_5 7600001 7700000 10 20 10.4
chr_5 8100001 8200000 10 20 12.6
chr_5 8300001 8400000 10 20 27.5
chr_5 8500001 8600000 10 20 44.7
chr_5 8600001 8700000 10 20 10.1
chr_5 9500001 9600000 10 20 57.8
chr_5 10000001 10100000 10 20 12.3
chr_5 10200001 10300000 10 20 56.2
chr_5 10400001 10500000 10 20 68.7
chr_5 10900001 11000000 10 20 22.7
chr_5 11400001 11500000 10 20 19.8
chr_5 14000001 14100000 10 20 10.2
chr_5 14100001 14200000 10 20 50.7
chr_5 14300001 14400000 10 20 26.8
chr_5 14400001 14500000 10 20 10.4
chr_5 15100001 15200000 10 20 22.9
chr_5 16500001 16600000 10 20 10.8
chr_5 17300001 17400000 10 20 14.5
chr_5 19000001 19100000 10 20 10.7
chr_5 19200001 19300000 10 20 16.6
chr_5 19400001 19500000 10 20 31
chr_5 19500001 19600000 10 20 27.5
chr_5 20000001 20100000 10 20 11.5
chr_5 20100001 20200000 10 20 35.6
chr_5 20400001 20500000 10 20 17.7
chr_5 20500001 20600000 10 20 57.6
chr_5 21600001 21700000 10 20 92.8
chr_5 21700001 21800000 10 20 50.7
chr_5 22100001 22200000 10 20 10.9
chr_5 22200001 22300000 10 20 39.7
chr_5 22300001 22400000 10 20 218.7
chr_5 22400001 22500000 10 20 138.1
chr_5 22600001 22700000 10 20 28.8
chr_5 22700001 22800000 10 20 27.1
chr_5 22800001 22900000 10 20 56.1
chr_5 22900001 23000000 10 20 430.2
chr_5 23000001 23100000 10 20 296.7
chr_5 23100001 23200000 10 20 45.4
chr_5 23200001 23300000 10 20 130.7
chr_5 23300001 23400000 10 20 80.6
chr_5 23500001 23600000 10 20 21.1
chr_5 23700001 23800000 10 20 10.6
chr_5 24200001 24300000 10 20 14.2
chr_5 24400001 24500000 10 20 15.9
chr_5 24700001 24800000 10 20 34.3
chr_5 24800001 24900000 10 20 11.7
chr_5 24900001 25000000 10 20 32.1
chr_5 25800001 25900000 10 20 11.5
chr_5 27100001 27200000 10 20 14.1
chr_5 27200001 27300000 10 20 11.4
chr_5 27300001 27400000 10 20 26.7
chr_5 27900001 28000000 10 20 41.4
chr_5 28800001 28900000 10 20 26.9
chr_5 29200001 29300000 10 20 52.3
chr_5 29700001 29800000 10 20 16.4
chr_5 30700001 30800000 10 20 21.2
chr_5 32200001 32300000 10 20 17.2
chr_5 32400001 32500000 10 20 14.2
chr_5 32900001 33000000 10 20 23.4
chr_5 33100001 33200000 10 20 49.2
chr_5 33300001 33400000 10 20 19.3
chr_5 33500001 33600000 10 20 41.1
chr_5 33800001 33900000 10 20 31.6
chr_5 34400001 34500000 10 20 34.8
chr_5 34600001 34700000 10 20 32.7
chr_5 35600001 35700000 10 20 15.6
chr_5 39600001 39700000 10 20 10.4
chr_5 39700001 39800000 10 20 24.6
chr_5 40200001 40300000 10 20 38.9
chr_5 41500001 41600000 10 20 12.1
chr_5 44300001 44400000 10 20 15.5
chr_5 44700001 44800000 10 20 11.2
chr_5 45400001 45500000 10 20 13.5
chr_5 45600001 45700000 10 20 56.4
