chr pos1 pos2 lunitmin lunitmax nrep
chr_9 1 100000 10 20 353.7
chr_9 500001 600000 10 20 40
chr_9 1400001 1500000 10 20 49.9
chr_9 1600001 1700000 10 20 202.3
chr_9 1700001 1800000 10 20 119.2
chr_9 1800001 1900000 10 20 141.7
chr_9 1900001 2000000 10 20 125.3
chr_9 2100001 2200000 10 20 48.1
chr_9 2200001 2300000 10 20 41
chr_9 2300001 2400000 10 20 14.4
chr_9 2500001 2600000 10 20 189.3
chr_9 2800001 2900000 10 20 36.7
chr_9 3000001 3100000 10 20 37.7
chr_9 3600001 3700000 10 20 24.7
chr_9 4000001 4100000 10 20 15.7
chr_9 4900001 5000000 10 20 17.2
chr_9 5000001 5100000 10 20 124.3
chr_9 5400001 5500000 10 20 43.6
chr_9 5700001 5800000 10 20 41.7
chr_9 6000001 6100000 10 20 11.1
chr_9 6100001 6200000 10 20 58.2
chr_9 6400001 6500000 10 20 32.9
chr_9 6500001 6600000 10 20 14.6
chr_9 6600001 6700000 10 20 10.5
chr_9 6900001 7000000 10 20 29.8
chr_9 7200001 7300000 10 20 14.2
chr_9 7600001 7700000 10 20 33.2
chr_9 8300001 8400000 10 20 46.3
chr_9 8600001 8700000 10 20 50.9
chr_9 9100001 9200000 10 20 37.3
chr_9 9200001 9300000 10 20 10.4
chr_9 9500001 9600000 10 20 25.8
chr_9 9600001 9700000 10 20 23.3
chr_9 9900001 10000000 10 20 17.8
chr_9 10700001 10800000 10 20 10.5
chr_9 11500001 11600000 10 20 20.1
chr_9 11600001 11700000 10 20 25.7
chr_9 12100001 12200000 10 20 12.2
chr_9 12900001 13000000 10 20 15.4
chr_9 13000001 13100000 10 20 96.2
chr_9 13100001 13200000 10 20 23.8
chr_9 13500001 13600000 10 20 12.6
chr_9 16100001 16200000 10 20 23.7
chr_9 16500001 16600000 10 20 120.6
chr_9 17000001 17100000 10 20 26.9
chr_9 17200001 17300000 10 20 16.7
chr_9 17700001 17800000 10 20 47.3
chr_9 18700001 18800000 10 20 44.2
chr_9 19000001 19100000 10 20 13
chr_9 19300001 19400000 10 20 41.5
chr_9 19400001 19500000 10 20 132.2
chr_9 20100001 20200000 10 20 36.4
chr_9 20300001 20400000 10 20 29
chr_9 20400001 20500000 10 20 45
chr_9 20700001 20800000 10 20 43.7
chr_9 21000001 21100000 10 20 23.1
chr_9 21100001 21200000 10 20 10.1
chr_9 21300001 21400000 10 20 33.2
chr_9 22300001 22400000 10 20 16.7
chr_9 23200001 23300000 10 20 10.7
chr_9 23300001 23400000 10 20 22.8
chr_9 23700001 23800000 10 20 14.1
chr_9 23900001 24000000 10 20 94.7
chr_9 24000001 24100000 10 20 49.1
chr_9 24100001 24200000 10 20 170.1
chr_9 24200001 24300000 10 20 129.5
chr_9 24300001 24400000 10 20 117.7
chr_9 24400001 24500000 10 20 52.2
chr_9 24500001 24600000 10 20 132.8
chr_9 24600001 24700000 10 20 66.1
chr_9 24700001 24800000 10 20 25.5
chr_9 24900001 25000000 10 20 100.4
chr_9 25000001 25100000 10 20 78.7
chr_9 25100001 25200000 10 20 89.4
chr_9 25200001 25300000 10 20 146.2
chr_9 25300001 25400000 10 20 66.6
chr_9 25400001 25500000 10 20 157.5
chr_9 25500001 25600000 10 20 79.9
chr_9 25600001 25700000 10 20 104.6
chr_9 25700001 25800000 10 20 47
chr_9 25800001 25900000 10 20 108.4
chr_9 26000001 26100000 10 20 19.2
chr_9 26100001 26200000 10 20 32.4
chr_9 27000001 27100000 10 20 123.2
chr_9 27100001 27200000 10 20 206.5
chr_9 27300001 27400000 10 20 88.5
chr_9 27700001 27800000 10 20 119.9
chr_9 27800001 27900000 10 20 497.2
chr_9 28300001 28400000 10 20 46.8
chr_9 28500001 28600000 10 20 72
chr_9 28600001 28700000 10 20 82
chr_9 28800001 28900000 10 20 94.8
chr_9 28900001 29000000 10 20 199.5
chr_9 29100001 29200000 10 20 21.2
chr_9 29500001 29600000 10 20 38.9
chr_9 29700001 29800000 10 20 77.6
chr_9 29800001 29900000 10 20 68.1
chr_9 30000001 30100000 10 20 13.7
chr_9 30100001 30200000 10 20 36.1
chr_9 30300001 30400000 10 20 48.6
chr_9 30400001 30500000 10 20 14.7
chr_9 31100001 31200000 10 20 51.2
chr_9 31300001 31400000 10 20 124.8
chr_9 1 100000 20 30 117
chr_9 500001 600000 20 30 18.7
chr_9 1400001 1500000 20 30 91.3
chr_9 1600001 1700000 20 30 102.8
chr_9 1800001 1900000 20 30 36.2
chr_9 1900001 2000000 20 30 43.8
chr_9 2200001 2300000 20 30 21.9
chr_9 2400001 2500000 20 30 79.4
chr_9 2500001 2600000 20 30 32.6
chr_9 2700001 2800000 20 30 71.9
chr_9 3300001 3400000 20 30 64.1
chr_9 4400001 4500000 20 30 14
chr_9 4500001 4600000 20 30 11.1
chr_9 5000001 5100000 20 30 66.7
chr_9 5300001 5400000 20 30 80.3
chr_9 5700001 5800000 20 30 128.7
chr_9 6100001 6200000 20 30 30.8
chr_9 6400001 6500000 20 30 47.4
chr_9 6500001 6600000 20 30 34
chr_9 6900001 7000000 20 30 14.9
chr_9 7400001 7500000 20 30 60.1
chr_9 7500001 7600000 20 30 34.1
chr_9 7600001 7700000 20 30 43
chr_9 8300001 8400000 20 30 24.3
chr_9 9600001 9700000 20 30 11.4
chr_9 10500001 10600000 20 30 10.1
chr_9 10800001 10900000 20 30 62.3
chr_9 11200001 11300000 20 30 28.5
chr_9 11900001 12000000 20 30 11.6
chr_9 15600001 15700000 20 30 13.4
chr_9 15900001 16000000 20 30 13.4
chr_9 16000001 16100000 20 30 20.1
chr_9 16600001 16700000 20 30 41.7
chr_9 17000001 17100000 20 30 28.6
chr_9 18700001 18800000 20 30 24.3
chr_9 19400001 19500000 20 30 24
chr_9 20200001 20300000 20 30 19.2
chr_9 20300001 20400000 20 30 14.5
chr_9 21000001 21100000 20 30 14.7
chr_9 21800001 21900000 20 30 26.2
chr_9 23900001 24000000 20 30 55.6
chr_9 24000001 24100000 20 30 49.7
chr_9 24100001 24200000 20 30 78
chr_9 24200001 24300000 20 30 104
chr_9 24300001 24400000 20 30 70.4
chr_9 24400001 24500000 20 30 101
chr_9 24500001 24600000 20 30 36.9
chr_9 24600001 24700000 20 30 51.5
chr_9 24700001 24800000 20 30 25.7
chr_9 24800001 24900000 20 30 18.6
chr_9 24900001 25000000 20 30 43.7
chr_9 25000001 25100000 20 30 48.7
chr_9 25100001 25200000 20 30 77.2
chr_9 25200001 25300000 20 30 89.9
chr_9 25300001 25400000 20 30 55.5
chr_9 25400001 25500000 20 30 69.6
chr_9 25600001 25700000 20 30 27.4
chr_9 25800001 25900000 20 30 34.7
chr_9 25900001 26000000 20 30 11.5
chr_9 26100001 26200000 20 30 22.2
chr_9 27100001 27200000 20 30 15.3
chr_9 27200001 27300000 20 30 77.9
chr_9 27300001 27400000 20 30 15
chr_9 27800001 27900000 20 30 56.2
chr_9 28000001 28100000 20 30 14.5
chr_9 28700001 28800000 20 30 18.3
chr_9 28800001 28900000 20 30 47.8
chr_9 29100001 29200000 20 30 14.4
chr_9 29200001 29300000 20 30 22.6
chr_9 29400001 29500000 20 30 21.9
chr_9 29500001 29600000 20 30 124.4
chr_9 29600001 29700000 20 30 38.8
chr_9 29800001 29900000 20 30 48.8
chr_9 29900001 30000000 20 30 12.3
chr_9 30000001 30100000 20 30 21.7
chr_9 30100001 30200000 20 30 26.2
chr_9 30400001 30500000 20 30 60.4
chr_9 30600001 30700000 20 30 57.1
chr_9 31200001 31300000 20 30 29
chr_9 1400001 1500000 30 40 26.5
chr_9 1600001 1700000 30 40 23.3
chr_9 2200001 2300000 30 40 10.1
chr_9 3000001 3100000 30 40 14.1
chr_9 3300001 3400000 30 40 29.2
chr_9 4700001 4800000 30 40 24
chr_9 4900001 5000000 30 40 31
chr_9 5000001 5100000 30 40 11.4
chr_9 5100001 5200000 30 40 32
chr_9 5300001 5400000 30 40 18.2
chr_9 5500001 5600000 30 40 21.1
chr_9 5600001 5700000 30 40 58.1
chr_9 5700001 5800000 30 40 61.6
chr_9 5800001 5900000 30 40 17
chr_9 5900001 6000000 30 40 11.8
chr_9 6100001 6200000 30 40 19.7
chr_9 6400001 6500000 30 40 12.2
chr_9 6500001 6600000 30 40 15.6
chr_9 7400001 7500000 30 40 15.8
chr_9 8300001 8400000 30 40 11.6
chr_9 8700001 8800000 30 40 10.9
chr_9 9200001 9300000 30 40 19.3
chr_9 10700001 10800000 30 40 14.1
chr_9 11500001 11600000 30 40 29
chr_9 12900001 13000000 30 40 14.4
chr_9 13600001 13700000 30 40 12.7
chr_9 16100001 16200000 30 40 14.6
chr_9 16600001 16700000 30 40 10.3
chr_9 17000001 17100000 30 40 14.1
chr_9 18700001 18800000 30 40 13.1
chr_9 19200001 19300000 30 40 24.4
chr_9 21300001 21400000 30 40 10.5
chr_9 23400001 23500000 30 40 10.5
chr_9 23900001 24000000 30 40 27.5
chr_9 24100001 24200000 30 40 24.3
chr_9 24200001 24300000 30 40 45.7
chr_9 24300001 24400000 30 40 21.2
chr_9 24400001 24500000 30 40 25.1
chr_9 24600001 24700000 30 40 30
chr_9 25000001 25100000 30 40 41.6
chr_9 25100001 25200000 30 40 10.7
chr_9 25200001 25300000 30 40 24.9
chr_9 27600001 27700000 30 40 19
chr_9 27800001 27900000 30 40 29.1
chr_9 29200001 29300000 30 40 11.6
chr_9 29400001 29500000 30 40 36.1
chr_9 29700001 29800000 30 40 16.6
chr_9 29800001 29900000 30 40 11.3
chr_9 30100001 30200000 30 40 14.3
chr_9 31100001 31200000 30 40 28.6
chr_9 500001 600000 40 50 22
chr_9 1600001 1700000 40 50 43.1
chr_9 1800001 1900000 40 50 11.8
chr_9 1900001 2000000 40 50 11.1
chr_9 2100001 2200000 40 50 32.5
chr_9 2700001 2800000 40 50 35.9
