chr pos1 pos2 lunitmin lunitmax nrep
chr_16 400001 500000 10 20 11.3
chr_16 500001 600000 10 20 25.7
chr_16 600001 700000 10 20 59.6
chr_16 1200001 1300000 10 20 10.7
chr_16 1800001 1900000 10 20 17.6
chr_16 2000001 2100000 10 20 76.6
chr_16 2100001 2200000 10 20 113.6
chr_16 2200001 2300000 10 20 41
chr_16 2500001 2600000 10 20 113.2
chr_16 2700001 2800000 10 20 17.6
chr_16 2800001 2900000 10 20 44.9
chr_16 3200001 3300000 10 20 15.4
chr_16 3400001 3500000 10 20 19.6
chr_16 3600001 3700000 10 20 68.2
chr_16 3700001 3800000 10 20 84.2
chr_16 3800001 3900000 10 20 38.4
chr_16 3900001 4000000 10 20 27.1
chr_16 4100001 4200000 10 20 29.2
chr_16 5000001 5100000 10 20 11.5
chr_16 5100001 5200000 10 20 36.7
chr_16 5200001 5300000 10 20 64.7
chr_16 5500001 5600000 10 20 52.2
chr_16 5600001 5700000 10 20 11.9
chr_16 5900001 6000000 10 20 76.1
chr_16 6000001 6100000 10 20 13.2
chr_16 6100001 6200000 10 20 88.7
chr_16 6500001 6600000 10 20 27.8
chr_16 6600001 6700000 10 20 81.5
chr_16 7000001 7100000 10 20 28.5
chr_16 7200001 7300000 10 20 80
chr_16 7800001 7900000 10 20 12.9
chr_16 8000001 8100000 10 20 13.9
chr_16 8700001 8800000 10 20 39.7
chr_16 8900001 9000000 10 20 10.9
chr_16 9100001 9200000 10 20 37.8
chr_16 9200001 9300000 10 20 38.9
chr_16 9300001 9400000 10 20 42.3
chr_16 9500001 9600000 10 20 11.1
chr_16 9600001 9700000 10 20 32.7
chr_16 9800001 9900000 10 20 31.9
chr_16 10200001 10300000 10 20 40.3
chr_16 10400001 10500000 10 20 45.5
chr_16 10800001 10900000 10 20 15.1
chr_16 11100001 11200000 10 20 26.3
chr_16 11300001 11400000 10 20 10.5
chr_16 11700001 11800000 10 20 24.2
chr_16 12000001 12100000 10 20 93.5
chr_16 12100001 12200000 10 20 42.3
chr_16 12200001 12300000 10 20 24.4
chr_16 12300001 12400000 10 20 40.1
chr_16 12500001 12600000 10 20 166
chr_16 12600001 12700000 10 20 87.5
chr_16 12700001 12800000 10 20 79
chr_16 12800001 12900000 10 20 57.9
chr_16 13000001 13100000 10 20 101.8
chr_16 13100001 13200000 10 20 74.8
chr_16 13200001 13300000 10 20 87.6
chr_16 13300001 13400000 10 20 24.4
chr_16 13400001 13500000 10 20 90.6
chr_16 13600001 13700000 10 20 66.3
chr_16 13700001 13800000 10 20 64.3
chr_16 13800001 13900000 10 20 223.3
chr_16 13900001 14000000 10 20 13.9
chr_16 14000001 14100000 10 20 406.9
chr_16 14100001 14200000 10 20 160.7
chr_16 14200001 14300000 10 20 247.9
chr_16 14300001 14400000 10 20 12.2
chr_16 14400001 14500000 10 20 153.3
chr_16 14500001 14600000 10 20 526.3
chr_16 14600001 14700000 10 20 239.5
chr_16 14700001 14800000 10 20 272.6
chr_16 14800001 14900000 10 20 251.7
chr_16 14900001 15000000 10 20 182.9
chr_16 15000001 15100000 10 20 81.9
chr_16 15200001 15300000 10 20 366.6
chr_16 300001 400000 20 30 22.6
chr_16 600001 700000 20 30 10.6
chr_16 700001 800000 20 30 79.1
chr_16 800001 900000 20 30 58
chr_16 1200001 1300000 20 30 21.5
chr_16 2200001 2300000 20 30 10.5
chr_16 2500001 2600000 20 30 39.6
chr_16 3400001 3500000 20 30 26.6
chr_16 4000001 4100000 20 30 32.7
chr_16 4100001 4200000 20 30 22.5
chr_16 4300001 4400000 20 30 18.2
chr_16 5000001 5100000 20 30 20.7
chr_16 5100001 5200000 20 30 25.5
chr_16 5200001 5300000 20 30 15.6
chr_16 5500001 5600000 20 30 31
chr_16 5900001 6000000 20 30 30.8
chr_16 6100001 6200000 20 30 51.6
chr_16 6500001 6600000 20 30 56.2
chr_16 8600001 8700000 20 30 11.4
chr_16 8700001 8800000 20 30 15.5
chr_16 9200001 9300000 20 30 58.3
chr_16 10000001 10100000 20 30 17.9
chr_16 10500001 10600000 20 30 58.1
chr_16 10700001 10800000 20 30 19
chr_16 11100001 11200000 20 30 12.2
chr_16 11300001 11400000 20 30 19.6
chr_16 11600001 11700000 20 30 40.8
chr_16 11700001 11800000 20 30 16.3
chr_16 12000001 12100000 20 30 38.3
chr_16 12100001 12200000 20 30 19.1
chr_16 12200001 12300000 20 30 11.2
chr_16 12300001 12400000 20 30 13.1
chr_16 12500001 12600000 20 30 52.9
chr_16 12600001 12700000 20 30 67.4
chr_16 12700001 12800000 20 30 79.4
chr_16 12800001 12900000 20 30 37
chr_16 13000001 13100000 20 30 59.7
chr_16 13100001 13200000 20 30 44.4
chr_16 13200001 13300000 20 30 17.5
chr_16 13300001 13400000 20 30 20.6
chr_16 13400001 13500000 20 30 10.9
chr_16 13500001 13600000 20 30 16.2
chr_16 13600001 13700000 20 30 33.1
chr_16 13700001 13800000 20 30 33.9
chr_16 13800001 13900000 20 30 136.3
chr_16 13900001 14000000 20 30 32
chr_16 14000001 14100000 20 30 61.9
chr_16 14100001 14200000 20 30 47.2
chr_16 14200001 14300000 20 30 221.8
chr_16 14300001 14400000 20 30 54
chr_16 14400001 14500000 20 30 90.7
chr_16 14500001 14600000 20 30 345.5
chr_16 14600001 14700000 20 30 134.9
chr_16 14700001 14800000 20 30 133.5
chr_16 14800001 14900000 20 30 133.2
chr_16 14900001 15000000 20 30 25.8
chr_16 15000001 15100000 20 30 22.7
chr_16 15200001 15300000 20 30 119.1
chr_16 300001 400000 30 40 10.9
chr_16 800001 900000 30 40 38.6
chr_16 1200001 1300000 30 40 15.5
chr_16 2000001 2100000 30 40 15
chr_16 2300001 2400000 30 40 13.9
chr_16 2400001 2500000 30 40 75.9
chr_16 2500001 2600000 30 40 31.7
chr_16 3200001 3300000 30 40 20.9
chr_16 4000001 4100000 30 40 49.7
chr_16 5800001 5900000 30 40 35.8
chr_16 6600001 6700000 30 40 15
chr_16 9200001 9300000 30 40 90.2
chr_16 10400001 10500000 30 40 14.8
chr_16 11500001 11600000 30 40 10.5
chr_16 11800001 11900000 30 40 11.3
chr_16 12000001 12100000 30 40 103.1
chr_16 12500001 12600000 30 40 23.1
