chr pos1 pos2 lunitmin lunitmax nrep
chr_28 100001 200000 10 20 28.4
chr_28 200001 300000 10 20 35.6
chr_28 300001 400000 10 20 83.6
chr_28 400001 500000 10 20 108.2
chr_28 500001 600000 10 20 474.7
chr_28 600001 700000 10 20 230.3
chr_28 700001 800000 10 20 251.3
chr_28 800001 900000 10 20 310.6
chr_28 900001 1000000 10 20 669
chr_28 1000001 1100000 10 20 198.7
chr_28 1100001 1200000 10 20 654.5
chr_28 1200001 1300000 10 20 332.9
chr_28 1300001 1400000 10 20 153.1
chr_28 1400001 1500000 10 20 202
chr_28 1500001 1600000 10 20 94.5
chr_28 1600001 1700000 10 20 68.6
chr_28 1700001 1800000 10 20 10.2
chr_28 1800001 1900000 10 20 14.7
chr_28 1900001 2000000 10 20 119.9
chr_28 2000001 2100000 10 20 146.2
chr_28 2100001 2200000 10 20 85.2
chr_28 2200001 2300000 10 20 20.6
chr_28 2300001 2400000 10 20 34.9
chr_28 2400001 2500000 10 20 95.2
chr_28 2500001 2600000 10 20 26.1
chr_28 2800001 2900000 10 20 60.4
chr_28 3000001 3100000 10 20 87
chr_28 3100001 3200000 10 20 26.3
chr_28 3200001 3300000 10 20 519.7
chr_28 3300001 3400000 10 20 218.8
chr_28 3400001 3500000 10 20 188.6
chr_28 3500001 3600000 10 20 239.1
chr_28 3600001 3700000 10 20 292.8
chr_28 3700001 3800000 10 20 406.9
chr_28 3800001 3900000 10 20 312.7
chr_28 3900001 4000000 10 20 606.2
chr_28 4000001 4100000 10 20 43.1
chr_28 4100001 4200000 10 20 80.3
chr_28 4200001 4300000 10 20 149.5
chr_28 4300001 4400000 10 20 88.5
chr_28 4400001 4500000 10 20 261.9
chr_28 4500001 4600000 10 20 31.8
chr_28 4600001 4700000 10 20 95.4
chr_28 300001 400000 20 30 29
chr_28 400001 500000 20 30 117.7
chr_28 500001 600000 20 30 125.5
chr_28 600001 700000 20 30 151.3
chr_28 700001 800000 20 30 163.9
chr_28 800001 900000 20 30 109.7
chr_28 900001 1000000 20 30 449
chr_28 1000001 1100000 20 30 204.9
chr_28 1100001 1200000 20 30 489.9
chr_28 1200001 1300000 20 30 254.8
chr_28 1300001 1400000 20 30 16.6
chr_28 1400001 1500000 20 30 46.2
chr_28 1500001 1600000 20 30 25.7
chr_28 1700001 1800000 20 30 29.1
chr_28 1800001 1900000 20 30 11.5
chr_28 1900001 2000000 20 30 144.2
chr_28 2000001 2100000 20 30 59
chr_28 2100001 2200000 20 30 33.4
chr_28 2200001 2300000 20 30 14.6
chr_28 2300001 2400000 20 30 172.7
chr_28 2400001 2500000 20 30 110.8
chr_28 2500001 2600000 20 30 156.7
chr_28 2700001 2800000 20 30 46.8
chr_28 2900001 3000000 20 30 19.9
chr_28 3000001 3100000 20 30 25.9
chr_28 3100001 3200000 20 30 23
chr_28 3200001 3300000 20 30 146
chr_28 3300001 3400000 20 30 144.6
chr_28 3400001 3500000 20 30 211.1
chr_28 3500001 3600000 20 30 37.7
chr_28 3600001 3700000 20 30 102.8
chr_28 3700001 3800000 20 30 371
chr_28 3800001 3900000 20 30 105.3
chr_28 3900001 4000000 20 30 393.2
chr_28 4000001 4100000 20 30 56.7
chr_28 4100001 4200000 20 30 176.1
chr_28 4200001 4300000 20 30 63
chr_28 4300001 4400000 20 30 95.9
chr_28 4400001 4500000 20 30 62.8
chr_28 200001 300000 30 40 18.9
chr_28 300001 400000 30 40 40.9
chr_28 500001 600000 30 40 129.8
chr_28 600001 700000 30 40 59.1
chr_28 700001 800000 30 40 24.8
chr_28 800001 900000 30 40 31.5
chr_28 900001 1000000 30 40 192.7
chr_28 1000001 1100000 30 40 83
chr_28 1100001 1200000 30 40 151.8
chr_28 1200001 1300000 30 40 104.7
chr_28 1400001 1500000 30 40 63.5
chr_28 1600001 1700000 30 40 10.2
chr_28 1800001 1900000 30 40 40.9
chr_28 1900001 2000000 30 40 98.9
chr_28 2000001 2100000 30 40 22.5
chr_28 2100001 2200000 30 40 25.6
chr_28 2200001 2300000 30 40 14.6
chr_28 2300001 2400000 30 40 19.2
chr_28 2400001 2500000 30 40 22.7
chr_28 2800001 2900000 30 40 16.4
chr_28 3200001 3300000 30 40 45.2
chr_28 3300001 3400000 30 40 69
chr_28 3400001 3500000 30 40 11.5
chr_28 3500001 3600000 30 40 27.4
chr_28 3600001 3700000 30 40 14.5
chr_28 3700001 3800000 30 40 117
chr_28 3800001 3900000 30 40 45.3
chr_28 3900001 4000000 30 40 115.1
chr_28 4200001 4300000 30 40 20.9
chr_28 4300001 4400000 30 40 10.6
chr_28 4400001 4500000 30 40 40.3
chr_28 4500001 4600000 30 40 10.5
chr_28 4600001 4700000 30 40 27.9
chr_28 300001 400000 40 50 11.7
chr_28 500001 600000 40 50 12.6
chr_28 600001 700000 40 50 15.8
chr_28 700001 800000 40 50 12.4
chr_28 800001 900000 40 50 35.3
chr_28 900001 1000000 40 50 185
chr_28 1000001 1100000 40 50 38.2
chr_28 1100001 1200000 40 50 120.2
chr_28 1200001 1300000 40 50 72.1
chr_28 1900001 2000000 40 50 46.6
chr_28 2000001 2100000 40 50 46.8
chr_28 2200001 2300000 40 50 28.5
chr_28 2300001 2400000 40 50 36.6
chr_28 2400001 2500000 40 50 37.9
chr_28 2700001 2800000 40 50 12.7
chr_28 3200001 3300000 40 50 27.6
chr_28 3300001 3400000 40 50 14.8
chr_28 3400001 3500000 40 50 16.9
chr_28 3500001 3600000 40 50 14.9
chr_28 3600001 3700000 40 50 13.4
chr_28 3700001 3800000 40 50 62.1
chr_28 3800001 3900000 40 50 26.1
chr_28 3900001 4000000 40 50 103.3
chr_28 4100001 4200000 40 50 10.9
chr_28 4300001 4400000 40 50 12.4
chr_28 4400001 4500000 40 50 33
chr_28 500001 600000 50 60 16
chr_28 800001 900000 50 60 24.7
chr_28 1000001 1100000 50 60 11.9
chr_28 1100001 1200000 50 60 11.2
chr_28 1200001 1300000 50 60 24.7
chr_28 1400001 1500000 50 60 39.4
chr_28 1800001 1900000 50 60 11.9
chr_28 1900001 2000000 50 60 14.7
chr_28 2400001 2500000 50 60 13.9
chr_28 3300001 3400000 50 60 11.2
chr_28 3400001 3500000 50 60 21.8
chr_28 3500001 3600000 50 60 10.7
chr_28 3600001 3700000 50 60 14.9
chr_28 3800001 3900000 50 60 14.6
chr_28 3900001 4000000 50 60 15.1
chr_28 4100001 4200000 50 60 10.7
chr_28 4600001 4700000 50 60 20.4
chr_28 200001 300000 60 70 10.7
chr_28 500001 600000 60 70 28.1
chr_28 800001 900000 60 70 10.4
chr_28 900001 1000000 60 70 33
chr_28 1000001 1100000 60 70 11.2
chr_28 1100001 1200000 60 70 14.3
chr_28 1200001 1300000 60 70 22.5
chr_28 1400001 1500000 60 70 11.4
chr_28 1900001 2000000 60 70 14.1
chr_28 2100001 2200000 60 70 13
chr_28 2400001 2500000 60 70 22.2
chr_28 3200001 3300000 60 70 14.2
chr_28 3300001 3400000 60 70 12.5
chr_28 3400001 3500000 60 70 16.7
chr_28 3700001 3800000 60 70 11.4
chr_28 3900001 4000000 60 70 27.3
chr_28 4400001 4500000 60 70 14.7
chr_28 600001 700000 70 80 16
chr_28 700001 800000 70 80 10.9
chr_28 800001 900000 70 80 15.3
chr_28 900001 1000000 70 80 31.6
chr_28 1100001 1200000 70 80 11.3
chr_28 3600001 3700000 70 80 11.3
chr_28 4200001 4300000 70 80 11.3
chr_28 1100001 1200000 80 90 19.2
chr_28 1400001 1500000 80 90 20.7
chr_28 2000001 2100000 80 90 11.5
chr_28 500001 600000 90 100 30.2
chr_28 1900001 2000000 90 100 24.3
chr_28 1100001 1200000 100 110 11.3
