chr pos1 pos2 lunitmin lunitmax nrep
chr_1 1 100000 10 20 43.5
chr_1 100001 200000 10 20 20.2
chr_1 200001 300000 10 20 51.3
chr_1 300001 400000 10 20 495.3
chr_1 400001 500000 10 20 70
chr_1 500001 600000 10 20 79.9
chr_1 600001 700000 10 20 159.3
chr_1 700001 800000 10 20 284
chr_1 800001 900000 10 20 47.1
chr_1 900001 1000000 10 20 109.9
chr_1 1000001 1100000 10 20 265.9
chr_1 1100001 1200000 10 20 15.6
chr_1 1500001 1600000 10 20 71.8
chr_1 1600001 1700000 10 20 93
chr_1 1700001 1800000 10 20 25
chr_1 1900001 2000000 10 20 162.6
chr_1 2100001 2200000 10 20 204
chr_1 2200001 2300000 10 20 21.2
chr_1 2300001 2400000 10 20 34.5
chr_1 2500001 2600000 10 20 55.5
chr_1 2600001 2700000 10 20 33.6
chr_1 2700001 2800000 10 20 103.6
chr_1 2800001 2900000 10 20 30.8
chr_1 2900001 3000000 10 20 39.3
chr_1 3200001 3300000 10 20 21.2
chr_1 3300001 3400000 10 20 39.9
chr_1 3800001 3900000 10 20 10.8
chr_1 4200001 4300000 10 20 12.3
chr_1 4300001 4400000 10 20 15.6
chr_1 4500001 4600000 10 20 16.8
chr_1 4700001 4800000 10 20 10.2
chr_1 4900001 5000000 10 20 87.6
chr_1 5500001 5600000 10 20 30.2
chr_1 6100001 6200000 10 20 10.7
chr_1 6300001 6400000 10 20 134.9
chr_1 6500001 6600000 10 20 12.2
chr_1 6600001 6700000 10 20 22.3
chr_1 6800001 6900000 10 20 18.7
chr_1 7100001 7200000 10 20 23.2
chr_1 7300001 7400000 10 20 72.7
chr_1 7600001 7700000 10 20 38.2
chr_1 7700001 7800000 10 20 11.9
chr_1 7800001 7900000 10 20 35.4
chr_1 8500001 8600000 10 20 12.2
chr_1 8600001 8700000 10 20 144.2
chr_1 9500001 9600000 10 20 10.2
chr_1 9600001 9700000 10 20 22.1
chr_1 10300001 10400000 10 20 25.2
chr_1 10500001 10600000 10 20 11
chr_1 10800001 10900000 10 20 27.3
chr_1 10900001 11000000 10 20 10.3
chr_1 11200001 11300000 10 20 29.7
chr_1 11600001 11700000 10 20 14.9
chr_1 11900001 12000000 10 20 24.4
chr_1 12300001 12400000 10 20 10.3
chr_1 13100001 13200000 10 20 11.2
chr_1 13600001 13700000 10 20 17.3
chr_1 13700001 13800000 10 20 23.8
chr_1 13800001 13900000 10 20 56.2
chr_1 14300001 14400000 10 20 12.4
chr_1 15000001 15100000 10 20 133.3
chr_1 16000001 16100000 10 20 25.4
chr_1 16600001 16700000 10 20 26.6
chr_1 17000001 17100000 10 20 11.6
chr_1 17600001 17700000 10 20 10.7
chr_1 17700001 17800000 10 20 25.3
chr_1 17800001 17900000 10 20 11.7
chr_1 18000001 18100000 10 20 45.7
chr_1 18200001 18300000 10 20 47.9
chr_1 19000001 19100000 10 20 13.3
chr_1 19300001 19400000 10 20 10.6
chr_1 19700001 19800000 10 20 10.7
chr_1 20300001 20400000 10 20 22.7
chr_1 21100001 21200000 10 20 109.1
chr_1 21300001 21400000 10 20 33.9
chr_1 21700001 21800000 10 20 13.7
chr_1 22000001 22100000 10 20 13.5
chr_1 22100001 22200000 10 20 14.2
chr_1 22200001 22300000 10 20 29.7
chr_1 22400001 22500000 10 20 19.4
chr_1 22500001 22600000 10 20 50.5
chr_1 23100001 23200000 10 20 55.2
chr_1 23200001 23300000 10 20 20.1
