chr pos1 pos2 lunitmin lunitmax nrep
chr_10 100001 200000 10 20 56.5
chr_10 300001 400000 10 20 86.5
chr_10 400001 500000 10 20 294.8
chr_10 500001 600000 10 20 480.4
chr_10 600001 700000 10 20 308.2
chr_10 700001 800000 10 20 113
chr_10 800001 900000 10 20 427.7
chr_10 900001 1000000 10 20 317.5
chr_10 1000001 1100000 10 20 50.9
chr_10 1100001 1200000 10 20 125.5
chr_10 1200001 1300000 10 20 359.9
chr_10 1400001 1500000 10 20 257.8
chr_10 1500001 1600000 10 20 205.8
chr_10 1600001 1700000 10 20 159.3
chr_10 1700001 1800000 10 20 50.9
chr_10 1800001 1900000 10 20 51.7
chr_10 1900001 2000000 10 20 66.2
chr_10 2000001 2100000 10 20 125.2
chr_10 2200001 2300000 10 20 47.7
chr_10 2300001 2400000 10 20 11.4
chr_10 2400001 2500000 10 20 12
chr_10 2500001 2600000 10 20 32
chr_10 2700001 2800000 10 20 10.3
chr_10 2800001 2900000 10 20 14.8
chr_10 3000001 3100000 10 20 12.9
chr_10 3300001 3400000 10 20 298.7
chr_10 3800001 3900000 10 20 47.2
chr_10 5200001 5300000 10 20 19.8
chr_10 6000001 6100000 10 20 11.5
chr_10 6100001 6200000 10 20 10.6
chr_10 6700001 6800000 10 20 10.5
chr_10 6900001 7000000 10 20 27
chr_10 7300001 7400000 10 20 147.2
chr_10 7500001 7600000 10 20 10.8
chr_10 8100001 8200000 10 20 37.9
chr_10 8200001 8300000 10 20 10.6
chr_10 9400001 9500000 10 20 11.9
chr_10 9500001 9600000 10 20 15.6
chr_10 10700001 10800000 10 20 14.9
chr_10 10900001 11000000 10 20 15.5
chr_10 11200001 11300000 10 20 13.4
chr_10 11500001 11600000 10 20 35.7
chr_10 11700001 11800000 10 20 23.2
chr_10 12500001 12600000 10 20 11.2
chr_10 13300001 13400000 10 20 109.8
chr_10 13400001 13500000 10 20 116
chr_10 13500001 13600000 10 20 29.9
chr_10 13900001 14000000 10 20 38.2
chr_10 14000001 14100000 10 20 89.8
chr_10 14200001 14300000 10 20 59.8
chr_10 14400001 14500000 10 20 348.8
chr_10 14500001 14600000 10 20 38
chr_10 14600001 14700000 10 20 23.7
chr_10 14800001 14900000 10 20 199.6
chr_10 15200001 15300000 10 20 102.9
chr_10 15300001 15400000 10 20 98.7
chr_10 15400001 15500000 10 20 23.9
chr_10 15900001 16000000 10 20 16
chr_10 18100001 18200000 10 20 45
chr_10 19800001 19900000 10 20 12.3
chr_10 19900001 20000000 10 20 26.5
