chr pos1 pos2 lunitmin lunitmax nrep
chr_21 200001 300000 10 20 45.4
chr_21 400001 500000 10 20 10.5
chr_21 500001 600000 10 20 195.3
chr_21 600001 700000 10 20 250.6
chr_21 700001 800000 10 20 253
chr_21 800001 900000 10 20 182.8
chr_21 900001 1000000 10 20 225.9
chr_21 1000001 1100000 10 20 159.6
chr_21 1100001 1200000 10 20 13.8
chr_21 1200001 1300000 10 20 39.3
chr_21 1300001 1400000 10 20 190.5
chr_21 1400001 1500000 10 20 335.1
chr_21 1500001 1600000 10 20 31.9
chr_21 1600001 1700000 10 20 24
chr_21 1700001 1800000 10 20 36.6
chr_21 2100001 2200000 10 20 45.3
chr_21 2200001 2300000 10 20 38.4
chr_21 2500001 2600000 10 20 169.9
chr_21 2800001 2900000 10 20 28.5
chr_21 2900001 3000000 10 20 12.6
chr_21 3000001 3100000 10 20 149.4
chr_21 3100001 3200000 10 20 25.8
chr_21 3400001 3500000 10 20 70.7
chr_21 3700001 3800000 10 20 34.9
chr_21 3800001 3900000 10 20 70.4
chr_21 3900001 4000000 10 20 28.7
chr_21 4500001 4600000 10 20 12.8
chr_21 4900001 5000000 10 20 58.7
chr_21 5300001 5400000 10 20 97.7
chr_21 5900001 6000000 10 20 13.2
chr_21 6700001 6800000 10 20 21
chr_21 6800001 6900000 10 20 22.5
chr_21 7000001 7100000 10 20 10.3
chr_21 7100001 7200000 10 20 69.1
chr_21 7200001 7300000 10 20 11.9
chr_21 7300001 7400000 10 20 21.6
chr_21 7400001 7500000 10 20 10.3
chr_21 7500001 7600000 10 20 14.4
chr_21 7700001 7800000 10 20 20.4
chr_21 7800001 7900000 10 20 68.2
chr_21 8000001 8100000 10 20 79.7
chr_21 8100001 8200000 10 20 138.9
chr_21 8200001 8300000 10 20 21.8
chr_21 8400001 8500000 10 20 14
chr_21 8500001 8600000 10 20 24.1
chr_21 8600001 8700000 10 20 36.1
chr_21 8700001 8800000 10 20 16
chr_21 8800001 8900000 10 20 70.3
chr_21 9000001 9100000 10 20 23.1
chr_21 9100001 9200000 10 20 12.3
chr_21 9400001 9500000 10 20 67.7
chr_21 9500001 9600000 10 20 10.8
chr_21 9900001 10000000 10 20 15.9
chr_21 1 100000 20 30 184
chr_21 200001 300000 20 30 18.8
chr_21 300001 400000 20 30 78.9
chr_21 400001 500000 20 30 16.8
chr_21 500001 600000 20 30 67.8
chr_21 600001 700000 20 30 68.5
chr_21 700001 800000 20 30 140.3
chr_21 800001 900000 20 30 138.7
chr_21 900001 1000000 20 30 102.4
chr_21 1000001 1100000 20 30 52.7
chr_21 1100001 1200000 20 30 11.2
chr_21 1300001 1400000 20 30 73.2
chr_21 1400001 1500000 20 30 115
chr_21 1700001 1800000 20 30 14.6
chr_21 1800001 1900000 20 30 51.4
chr_21 1900001 2000000 20 30 42.5
chr_21 2000001 2100000 20 30 133.6
chr_21 2500001 2600000 20 30 19.4
chr_21 2700001 2800000 20 30 20.2
chr_21 2800001 2900000 20 30 12.6
chr_21 3000001 3100000 20 30 34.5
chr_21 3100001 3200000 20 30 15.5
chr_21 3200001 3300000 20 30 22.5
chr_21 3400001 3500000 20 30 15.8
chr_21 3500001 3600000 20 30 19.7
chr_21 3800001 3900000 20 30 22.9
chr_21 4900001 5000000 20 30 16.7
