chr pos1 pos2 lunitmin lunitmax nrep
chr_2 1 100000 10 20 176.3
chr_2 300001 400000 10 20 25
chr_2 400001 500000 10 20 139.6
chr_2 500001 600000 10 20 153.7
chr_2 600001 700000 10 20 166.9
chr_2 700001 800000 10 20 52.6
chr_2 800001 900000 10 20 92.8
chr_2 1000001 1100000 10 20 16.6
chr_2 1100001 1200000 10 20 55.6
chr_2 1600001 1700000 10 20 38.5
chr_2 1900001 2000000 10 20 18.9
chr_2 2200001 2300000 10 20 10.8
chr_2 2400001 2500000 10 20 10.7
chr_2 3200001 3300000 10 20 10.2
chr_2 3300001 3400000 10 20 15.3
chr_2 3400001 3500000 10 20 13.7
chr_2 3700001 3800000 10 20 12.7
chr_2 3900001 4000000 10 20 29.9
chr_2 4200001 4300000 10 20 10.1
chr_2 5000001 5100000 10 20 10.5
chr_2 5300001 5400000 10 20 26.2
chr_2 6200001 6300000 10 20 20.9
chr_2 6400001 6500000 10 20 44.6
chr_2 7100001 7200000 10 20 15.2
chr_2 7400001 7500000 10 20 11.1
chr_2 8600001 8700000 10 20 40.6
chr_2 9100001 9200000 10 20 21.4
chr_2 9400001 9500000 10 20 21.7
chr_2 9800001 9900000 10 20 39.3
chr_2 10500001 10600000 10 20 14.9
chr_2 10600001 10700000 10 20 32.2
chr_2 10700001 10800000 10 20 156.8
chr_2 11100001 11200000 10 20 13.7
chr_2 11700001 11800000 10 20 43.3
chr_2 12100001 12200000 10 20 11.6
chr_2 12900001 13000000 10 20 13.6
chr_2 13500001 13600000 10 20 23.3
chr_2 14000001 14100000 10 20 11.4
chr_2 14900001 15000000 10 20 24.6
chr_2 16500001 16600000 10 20 10.9
chr_2 16700001 16800000 10 20 12
chr_2 17000001 17100000 10 20 11.5
chr_2 17400001 17500000 10 20 10.3
chr_2 17600001 17700000 10 20 10.4
chr_2 18500001 18600000 10 20 17.1
chr_2 19600001 19700000 10 20 42.3
chr_2 20000001 20100000 10 20 38.6
chr_2 20700001 20800000 10 20 12.3
chr_2 21900001 22000000 10 20 42.3
chr_2 23000001 23100000 10 20 23.9
chr_2 23100001 23200000 10 20 10.5
chr_2 23700001 23800000 10 20 13.6
chr_2 24800001 24900000 10 20 48.4
chr_2 25000001 25100000 10 20 45.9
chr_2 25100001 25200000 10 20 29.2
chr_2 26100001 26200000 10 20 14.6
chr_2 26400001 26500000 10 20 10.3
chr_2 27200001 27300000 10 20 97.4
chr_2 28900001 29000000 10 20 42
chr_2 29100001 29200000 10 20 65.5
chr_2 30300001 30400000 10 20 12.5
chr_2 30400001 30500000 10 20 11.2
chr_2 30800001 30900000 10 20 10.7
chr_2 31600001 31700000 10 20 10.8
chr_2 33000001 33100000 10 20 48.8
chr_2 33300001 33400000 10 20 11.2
chr_2 35600001 35700000 10 20 10.2
chr_2 36100001 36200000 10 20 10.5
chr_2 36300001 36400000 10 20 10.3
chr_2 36800001 36900000 10 20 18.5
chr_2 37000001 37100000 10 20 72.4
chr_2 37400001 37500000 10 20 10.8
chr_2 37800001 37900000 10 20 10.3
chr_2 37900001 38000000 10 20 25.5
chr_2 39200001 39300000 10 20 18.7
chr_2 39900001 40000000 10 20 14
chr_2 41100001 41200000 10 20 17
chr_2 41300001 41400000 10 20 13.6
chr_2 41500001 41600000 10 20 64.7
chr_2 42300001 42400000 10 20 11.8
chr_2 42400001 42500000 10 20 24.5
chr_2 42900001 43000000 10 20 32
chr_2 43400001 43500000 10 20 13.3
