chr pos1 pos2 lunitmin lunitmax nrep
chr_4 1 100000 10 20 36.4
chr_4 100001 200000 10 20 304
chr_4 200001 300000 10 20 211.3
chr_4 300001 400000 10 20 174.1
chr_4 400001 500000 10 20 64.6
chr_4 500001 600000 10 20 161.5
chr_4 600001 700000 10 20 179.8
chr_4 700001 800000 10 20 239.7
chr_4 800001 900000 10 20 115
chr_4 900001 1000000 10 20 12.9
chr_4 1100001 1200000 10 20 96.3
chr_4 1600001 1700000 10 20 15.4
chr_4 1800001 1900000 10 20 47
chr_4 1900001 2000000 10 20 16.6
chr_4 2100001 2200000 10 20 15.4
chr_4 2300001 2400000 10 20 26.8
chr_4 2500001 2600000 10 20 43.3
chr_4 2600001 2700000 10 20 15.4
chr_4 2700001 2800000 10 20 22
chr_4 2900001 3000000 10 20 14.4
chr_4 3000001 3100000 10 20 35.1
chr_4 3300001 3400000 10 20 125.9
chr_4 3400001 3500000 10 20 250.8
chr_4 4000001 4100000 10 20 35.5
chr_4 4200001 4300000 10 20 13.6
chr_4 4500001 4600000 10 20 44.9
chr_4 4900001 5000000 10 20 17.1
chr_4 5100001 5200000 10 20 11.8
chr_4 5300001 5400000 10 20 45.6
chr_4 5500001 5600000 10 20 88.2
chr_4 5700001 5800000 10 20 24.2
chr_4 5900001 6000000 10 20 109.5
chr_4 6000001 6100000 10 20 24.8
chr_4 6200001 6300000 10 20 61.8
chr_4 6700001 6800000 10 20 23.5
chr_4 7000001 7100000 10 20 12.5
chr_4 7200001 7300000 10 20 92.7
chr_4 7300001 7400000 10 20 1115.5
chr_4 7500001 7600000 10 20 26.1
chr_4 7600001 7700000 10 20 14
chr_4 8900001 9000000 10 20 30.5
chr_4 9000001 9100000 10 20 11
chr_4 9800001 9900000 10 20 46.6
chr_4 10400001 10500000 10 20 82.7
chr_4 10500001 10600000 10 20 18.8
chr_4 11200001 11300000 10 20 22.5
chr_4 12600001 12700000 10 20 11
chr_4 13300001 13400000 10 20 22.1
chr_4 13800001 13900000 10 20 12
chr_4 13900001 14000000 10 20 13.1
chr_4 14300001 14400000 10 20 28.2
chr_4 14700001 14800000 10 20 25.3
chr_4 14900001 15000000 10 20 52.2
chr_4 15400001 15500000 10 20 13.6
chr_4 16200001 16300000 10 20 52.2
chr_4 16500001 16600000 10 20 12.2
chr_4 17900001 18000000 10 20 29.5
chr_4 18300001 18400000 10 20 1233.8
chr_4 19200001 19300000 10 20 19.3
chr_4 19300001 19400000 10 20 25.9
chr_4 19600001 19700000 10 20 60.6
chr_4 21100001 21200000 10 20 16.1
chr_4 21300001 21400000 10 20 23.5
chr_4 22100001 22200000 10 20 29.3
chr_4 22500001 22600000 10 20 36.8
chr_4 23000001 23100000 10 20 46.7
chr_4 23500001 23600000 10 20 111.5
chr_4 23600001 23700000 10 20 64.4
chr_4 23700001 23800000 10 20 19.7
