chr pos1 pos2 lunitmin lunitmax nrep
chr_12 200001 300000 10 20 26.4
chr_12 300001 400000 10 20 60.1
chr_12 400001 500000 10 20 346.3
chr_12 500001 600000 10 20 435
chr_12 600001 700000 10 20 452.9
chr_12 700001 800000 10 20 155.1
chr_12 800001 900000 10 20 14.2
chr_12 1000001 1100000 10 20 35.3
chr_12 1100001 1200000 10 20 139.8
chr_12 1300001 1400000 10 20 71.6
chr_12 1400001 1500000 10 20 381.4
chr_12 1500001 1600000 10 20 95
chr_12 1600001 1700000 10 20 93
chr_12 1700001 1800000 10 20 235.7
chr_12 1800001 1900000 10 20 251.9
chr_12 1900001 2000000 10 20 76.4
chr_12 2000001 2100000 10 20 68.1
chr_12 2100001 2200000 10 20 161.2
chr_12 2300001 2400000 10 20 174.3
chr_12 2500001 2600000 10 20 185.1
chr_12 2600001 2700000 10 20 41.1
chr_12 2700001 2800000 10 20 98.7
chr_12 2900001 3000000 10 20 14
chr_12 3000001 3100000 10 20 56.9
chr_12 3200001 3300000 10 20 29.1
chr_12 3400001 3500000 10 20 11.1
chr_12 3600001 3700000 10 20 28.2
chr_12 3900001 4000000 10 20 11.4
chr_12 4600001 4700000 10 20 42.5
chr_12 4700001 4800000 10 20 16.6
chr_12 4800001 4900000 10 20 17.1
chr_12 5300001 5400000 10 20 14.7
chr_12 5700001 5800000 10 20 23.6
chr_12 5900001 6000000 10 20 104.9
chr_12 6000001 6100000 10 20 61.9
chr_12 6200001 6300000 10 20 12.7
chr_12 6700001 6800000 10 20 11.2
chr_12 6800001 6900000 10 20 20.4
chr_12 7300001 7400000 10 20 53.9
chr_12 7500001 7600000 10 20 23.1
chr_12 7700001 7800000 10 20 70
chr_12 8000001 8100000 10 20 80.7
chr_12 8600001 8700000 10 20 19.7
chr_12 9000001 9100000 10 20 156
chr_12 9300001 9400000 10 20 30.8
chr_12 9900001 10000000 10 20 116.4
chr_12 10400001 10500000 10 20 43.7
chr_12 10800001 10900000 10 20 73
chr_12 11200001 11300000 10 20 43.7
chr_12 11600001 11700000 10 20 52.4
chr_12 12100001 12200000 10 20 18.2
chr_12 12300001 12400000 10 20 119.3
chr_12 12500001 12600000 10 20 26.8
chr_12 12900001 13000000 10 20 46.4
chr_12 13000001 13100000 10 20 24.1
chr_12 13200001 13300000 10 20 46.2
chr_12 13400001 13500000 10 20 143.3
chr_12 13700001 13800000 10 20 36.8
chr_12 13900001 14000000 10 20 37.9
chr_12 14100001 14200000 10 20 20.5
chr_12 14400001 14500000 10 20 67.5
chr_12 14700001 14800000 10 20 63.4
chr_12 15300001 15400000 10 20 56.5
chr_12 15800001 15900000 10 20 64.7
chr_12 15900001 16000000 10 20 85.6
chr_12 16100001 16200000 10 20 35
chr_12 16200001 16300000 10 20 10.7
chr_12 16900001 17000000 10 20 74.6
chr_12 17100001 17200000 10 20 34.5
chr_12 17300001 17400000 10 20 22.5
chr_12 17400001 17500000 10 20 20.5
chr_12 18000001 18100000 10 20 64.1
chr_12 18100001 18200000 10 20 28.9
chr_12 18500001 18600000 10 20 19
chr_12 18700001 18800000 10 20 66.4
chr_12 18800001 18900000 10 20 28.9
chr_12 19000001 19100000 10 20 243.8
chr_12 19100001 19200000 10 20 75.5
chr_12 19400001 19500000 10 20 25.8
chr_12 19800001 19900000 10 20 31.6
chr_12 19900001 20000000 10 20 299.8
chr_12 20000001 20100000 10 20 63.6
chr_12 20100001 20200000 10 20 72.9
chr_12 20200001 20300000 10 20 268.8
chr_12 20400001 20500000 10 20 193.5
chr_12 20500001 20600000 10 20 69.1
chr_12 20600001 20700000 10 20 41.5
chr_12 20700001 20800000 10 20 46
chr_12 20800001 20900000 10 20 87.3
chr_12 20900001 21000000 10 20 68
chr_12 21000001 21100000 10 20 59.4
chr_12 21100001 21200000 10 20 32.7
chr_12 21200001 21300000 10 20 67
chr_12 21300001 21400000 10 20 53.9
chr_12 21400001 21500000 10 20 37.8
chr_12 21500001 21600000 10 20 15.8
chr_12 21600001 21700000 10 20 20.2
chr_12 21700001 21800000 10 20 58.6
chr_12 21800001 21900000 10 20 69
chr_12 21900001 22000000 10 20 24.6
chr_12 22000001 22100000 10 20 18.7
chr_12 22100001 22200000 10 20 164.2
chr_12 200001 300000 20 30 21.9
chr_12 300001 400000 20 30 19.8
chr_12 500001 600000 20 30 201.2
chr_12 600001 700000 20 30 230.7
chr_12 700001 800000 20 30 139.8
chr_12 800001 900000 20 30 11.4
chr_12 1300001 1400000 20 30 39
chr_12 1400001 1500000 20 30 116.5
chr_12 1500001 1600000 20 30 19.5
chr_12 1600001 1700000 20 30 148.8
chr_12 1700001 1800000 20 30 93.9
chr_12 1800001 1900000 20 30 138.3
chr_12 1900001 2000000 20 30 70.6
chr_12 2000001 2100000 20 30 52.7
chr_12 2100001 2200000 20 30 74.2
chr_12 2200001 2300000 20 30 44.3
chr_12 2300001 2400000 20 30 204.8
chr_12 2500001 2600000 20 30 64.1
chr_12 2600001 2700000 20 30 85.9
chr_12 2700001 2800000 20 30 16.6
chr_12 3000001 3100000 20 30 91.1
chr_12 3300001 3400000 20 30 12.8
chr_12 3400001 3500000 20 30 29.3
chr_12 3700001 3800000 20 30 13.1
chr_12 3800001 3900000 20 30 10.9
chr_12 4100001 4200000 20 30 10.3
chr_12 4800001 4900000 20 30 17
chr_12 4900001 5000000 20 30 21.7
chr_12 6600001 6700000 20 30 31.6
chr_12 6700001 6800000 20 30 46.6
chr_12 8000001 8100000 20 30 19.4
chr_12 8600001 8700000 20 30 13.5
chr_12 9000001 9100000 20 30 16.3
chr_12 9100001 9200000 20 30 22.6
chr_12 9200001 9300000 20 30 46.7
chr_12 9300001 9400000 20 30 13.2
chr_12 10600001 10700000 20 30 24.1
chr_12 12000001 12100000 20 30 57.5
chr_12 12100001 12200000 20 30 25
