chr pos1 pos2 lunitmin lunitmax nrep
chr_22 1 100000 10 20 245
chr_22 100001 200000 10 20 125.6
chr_22 200001 300000 10 20 298.2
chr_22 300001 400000 10 20 128.7
chr_22 400001 500000 10 20 263.9
chr_22 500001 600000 10 20 119.8
chr_22 600001 700000 10 20 95.1
chr_22 700001 800000 10 20 24.8
chr_22 800001 900000 10 20 67.4
chr_22 900001 1000000 10 20 32.2
chr_22 1200001 1300000 10 20 545.1
chr_22 1300001 1400000 10 20 1075.4
chr_22 1400001 1500000 10 20 599.6
chr_22 1500001 1600000 10 20 296.6
chr_22 1600001 1700000 10 20 185.8
chr_22 1700001 1800000 10 20 368.6
chr_22 1800001 1900000 10 20 30.6
chr_22 1900001 2000000 10 20 70.3
chr_22 2000001 2100000 10 20 44.1
chr_22 2200001 2300000 10 20 69.7
chr_22 2400001 2500000 10 20 56.3
chr_22 2600001 2700000 10 20 84.4
chr_22 2700001 2800000 10 20 25.1
chr_22 2800001 2900000 10 20 27.7
chr_22 2900001 3000000 10 20 14.3
chr_22 3000001 3100000 10 20 73.6
chr_22 3100001 3200000 10 20 19.6
chr_22 3700001 3800000 10 20 83.1
chr_22 3900001 4000000 10 20 125.6
chr_22 4000001 4100000 10 20 48.6
chr_22 4100001 4200000 10 20 61.4
chr_22 4200001 4300000 10 20 18.3
chr_22 4500001 4600000 10 20 14.3
chr_22 4600001 4700000 10 20 12.1
chr_22 4700001 4800000 10 20 10.6
chr_22 5200001 5300000 10 20 60.9
chr_22 5300001 5400000 10 20 76.2
chr_22 5400001 5500000 10 20 278.5
chr_22 5500001 5600000 10 20 116
chr_22 5600001 5700000 10 20 15.9
chr_22 5700001 5800000 10 20 92.3
chr_22 5800001 5900000 10 20 31.7
chr_22 5900001 6000000 10 20 46.5
chr_22 6000001 6100000 10 20 33.9
chr_22 6100001 6200000 10 20 36.1
chr_22 6200001 6300000 10 20 31.7
chr_22 6300001 6400000 10 20 698.6
chr_22 6400001 6500000 10 20 254.2
chr_22 6500001 6600000 10 20 291.5
chr_22 6600001 6700000 10 20 271.3
chr_22 6700001 6800000 10 20 43.7
chr_22 7000001 7100000 10 20 28.4
chr_22 1 100000 20 30 181.3
chr_22 100001 200000 20 30 93.8
chr_22 200001 300000 20 30 167.7
chr_22 300001 400000 20 30 146.3
chr_22 400001 500000 20 30 211.9
chr_22 600001 700000 20 30 209.1
chr_22 700001 800000 20 30 37
chr_22 800001 900000 20 30 77.8
chr_22 900001 1000000 20 30 48.4
chr_22 1200001 1300000 20 30 288.9
chr_22 1300001 1400000 20 30 366.9
chr_22 1400001 1500000 20 30 528.3
chr_22 1500001 1600000 20 30 320
chr_22 1600001 1700000 20 30 66.7
chr_22 1700001 1800000 20 30 78.1
chr_22 1800001 1900000 20 30 46.5
chr_22 1900001 2000000 20 30 12.3
chr_22 2000001 2100000 20 30 31.8
chr_22 2100001 2200000 20 30 30.1
chr_22 2200001 2300000 20 30 57.4
chr_22 2400001 2500000 20 30 16.5
chr_22 2500001 2600000 20 30 18.5
chr_22 2600001 2700000 20 30 23
chr_22 2700001 2800000 20 30 29.2
chr_22 2800001 2900000 20 30 111.4
chr_22 2900001 3000000 20 30 46.9
chr_22 3000001 3100000 20 30 57.4
chr_22 3900001 4000000 20 30 22.6
chr_22 4000001 4100000 20 30 27
chr_22 4100001 4200000 20 30 11.9
chr_22 4300001 4400000 20 30 18.5
chr_22 4500001 4600000 20 30 25.7
chr_22 4700001 4800000 20 30 10.7
chr_22 4800001 4900000 20 30 26.5
chr_22 5000001 5100000 20 30 19.5
chr_22 5400001 5500000 20 30 11.1
chr_22 5500001 5600000 20 30 78.5
chr_22 5600001 5700000 20 30 19.2
chr_22 5900001 6000000 20 30 56.5
chr_22 6200001 6300000 20 30 12.7
chr_22 6300001 6400000 20 30 197.9
chr_22 6400001 6500000 20 30 151.9
chr_22 6500001 6600000 20 30 51.1
chr_22 6600001 6700000 20 30 142.3
chr_22 6700001 6800000 20 30 102.7
chr_22 1 100000 30 40 23.6
chr_22 200001 300000 30 40 42.9
chr_22 300001 400000 30 40 19.1
chr_22 400001 500000 30 40 70
chr_22 500001 600000 30 40 36.6
chr_22 700001 800000 30 40 23.7
chr_22 800001 900000 30 40 14.5
chr_22 900001 1000000 30 40 25.2
chr_22 1200001 1300000 30 40 78.4
chr_22 1300001 1400000 30 40 87.7
chr_22 1400001 1500000 30 40 70
chr_22 1500001 1600000 30 40 50.8
chr_22 1600001 1700000 30 40 43.1
chr_22 1700001 1800000 30 40 88.2
chr_22 1800001 1900000 30 40 86.9
chr_22 2100001 2200000 30 40 32.6
chr_22 2200001 2300000 30 40 12.8
chr_22 2600001 2700000 30 40 27.2
chr_22 2900001 3000000 30 40 12.1
chr_22 3000001 3100000 30 40 12.8
chr_22 4300001 4400000 30 40 10.5
chr_22 5200001 5300000 30 40 26.2
chr_22 5300001 5400000 30 40 12.4
chr_22 5500001 5600000 30 40 15.8
chr_22 5700001 5800000 30 40 11
chr_22 6000001 6100000 30 40 16.4
chr_22 6200001 6300000 30 40 13.8
chr_22 6300001 6400000 30 40 50.6
chr_22 6400001 6500000 30 40 21.8
chr_22 6600001 6700000 30 40 67
chr_22 7400001 7500000 30 40 45.3
chr_22 1 100000 40 50 30.8
chr_22 100001 200000 40 50 36.3
chr_22 200001 300000 40 50 11.5
chr_22 400001 500000 40 50 116.3
chr_22 500001 600000 40 50 26.1
chr_22 700001 800000 40 50 27.8
chr_22 800001 900000 40 50 66.6
chr_22 900001 1000000 40 50 11.6
chr_22 1200001 1300000 40 50 70
chr_22 1300001 1400000 40 50 25
chr_22 1400001 1500000 40 50 79.8
chr_22 1500001 1600000 40 50 46.7
chr_22 1600001 1700000 40 50 108.1
chr_22 1700001 1800000 40 50 65.9
chr_22 1800001 1900000 40 50 51
chr_22 2000001 2100000 40 50 13.2
chr_22 3700001 3800000 40 50 18.9
chr_22 4300001 4400000 40 50 10.4
chr_22 4500001 4600000 40 50 13.4
chr_22 5600001 5700000 40 50 23.9
chr_22 5700001 5800000 40 50 10.9
chr_22 5900001 6000000 40 50 13.9
chr_22 6000001 6100000 40 50 11.6
chr_22 6300001 6400000 40 50 35.6
chr_22 6400001 6500000 40 50 14.2
chr_22 6500001 6600000 40 50 16.9
chr_22 6600001 6700000 40 50 22.7
chr_22 200001 300000 50 60 16.5
chr_22 300001 400000 50 60 29.3
chr_22 400001 500000 50 60 10.7
chr_22 500001 600000 50 60 21.9
chr_22 1200001 1300000 50 60 36.2
chr_22 1300001 1400000 50 60 73.3
chr_22 1400001 1500000 50 60 39.6
chr_22 1600001 1700000 50 60 12.7
chr_22 1700001 1800000 50 60 25.1
chr_22 1800001 1900000 50 60 32
chr_22 2600001 2700000 50 60 11.2
chr_22 4300001 4400000 50 60 11.3
chr_22 6700001 6800000 50 60 11.2
chr_22 7400001 7500000 50 60 27.1
chr_22 1 100000 60 70 13
chr_22 100001 200000 60 70 16.6
chr_22 200001 300000 60 70 14.6
chr_22 300001 400000 60 70 12.5
chr_22 400001 500000 60 70 19.2
chr_22 1200001 1300000 60 70 10.1
chr_22 1300001 1400000 60 70 52.4
chr_22 1400001 1500000 60 70 65.6
chr_22 1500001 1600000 60 70 31.9
chr_22 1600001 1700000 60 70 19.4
chr_22 1700001 1800000 60 70 35.8
chr_22 6400001 6500000 60 70 11.3
chr_22 6600001 6700000 60 70 18
chr_22 6700001 6800000 60 70 12.1
chr_22 400001 500000 70 80 10.7
chr_22 800001 900000 70 80 10.4
chr_22 1400001 1500000 70 80 29.2
chr_22 4200001 4300000 70 80 17.7
chr_22 7400001 7500000 70 80 40.8
chr_22 100001 200000 80 90 12.5
chr_22 1500001 1600000 80 90 14.4
chr_22 1600001 1700000 80 90 11.1
chr_22 6300001 6400000 80 90 10.4
chr_22 6600001 6700000 80 90 11.7
chr_22 1400001 1500000 90 100 17
chr_22 1300001 1400000 100 110 30
chr_22 1400001 1500000 130 140 12.6
chr_22 1700001 1800000 130 140 11.6
