263	42.8982	0.0140277
590	42.8982	0.19124
4721	42.8982	0.23504
5742	42.8982	0.479173
11433	42.8982	0.49985
11915	42.8982	0.570847
13570	42.8982	0.689375
16333	42.8982	0.729957
17279	42.8982	0.735662
17412	42.8982	0.795076
18797	42.8982	0.864915
20425	42.8982	1.45301
34134	42.8982	1.4926
35057	42.8982	1.59976
37555	42.8982	1.63901
38470	42.8982	1.78307
41828	42.8982	1.79997
42222	42.8982	1.9097
44780	42.8982	1.9931
46724	42.8982	2.02776
47532	42.8982	2.10999
49449	42.8982	2.20051
51559	42.8982	2.2492
52694	42.8982	2.61465
61213	42.8982	2.77822
65026	42.8982	2.87478
67277	42.8982	2.93514
68684	42.8982	3.00944
70416	42.8982	3.17112
74185	42.8982	3.1909
74646	42.8982	3.62344
84729	42.8982	3.69315
86354	42.8982	3.81979
89306	42.8982	3.90258
91236	42.8982	3.96414
92671	42.8982	4.09211
95654	42.8982	4.48433
104797	42.8982	4.59166
107299	42.8982	4.71229
110111	42.8982	4.76445
111327	42.8982	4.76986
111453	42.8982	5.19601
121387	42.8982	5.41976
126603	42.8982	5.75815
134491	42.8982	5.84673
136556	42.8982	5.94467
138839	42.8982	5.95685
139123	42.8982	6.15997
143858	42.8982	6.21111
145050	42.8982	6.27065
146438	42.8982	6.29021
146894	42.8982	6.35345
148368	42.8982	6.39956
149443	42.8982	6.40046
149464	42.8982	6.40454
149559	42.8982	6.43135
150184	42.8982	6.55185
152993	42.8982	6.81233
159065	42.8982	6.89268
160938	42.8982	7.14192
166748	42.8982	7.24551
169163	42.8982	7.33011
171135	42.8982	7.38798
172484	42.8982	7.6817
179331	42.8982	7.83549
182916	42.8982	8.15294
190316	42.8982	8.28554
193407	42.8982	8.30115
193771	42.8982	8.41157
196345	42.8982	8.41591
196446	42.8982	8.49913
198386	42.8982	8.66772
202316	42.8982	8.69149
202870	42.8982	8.72799
203721	42.8982	8.81053
205645	42.8982	8.93
208430	42.8982	8.93047
208441	42.8982	9.04145
211028	42.8982	9.0762
211838	42.8982	9.25568
216022	42.8982	9.36147
218488	42.8982	9.41209
219668	42.8982	9.42191
219897	42.8982	9.98277
232971	42.8982	9.98946
233127	42.8982	10.1888
237775	42.8982	10.6839
249314	42.8982	10.7369
250550	42.8982	10.7814
251588	42.8982	10.8922
254170	42.8982	11.0416
257653	42.8982	11.3115
263946	42.8982	11.3414
264641	42.8982	11.5984
270633	42.8982	11.6968
272927	42.8982	11.8238
275887	42.8982	12.012
280275	42.8982	12.2244
285225	42.8982	12.4563
290631	42.8982	12.5527
292879	42.8982	12.6331
294754	42.8982	13.1764
307418	42.8982	13.1956
307865	42.8982	13.4428
313628	42.8982	13.5348
315773	42.8982	13.7923
321776	42.8982	13.8275
322595	42.8982	13.8908
324070	42.8982	14.0419
327594	42.8982	14.1573
330284	42.8982	14.2861
333287	42.8982	14.3317
334348	42.8982	14.3417
334581	42.8982	14.35
334775	42.8982	14.3668
335167	42.8982	14.3838
335563	42.8982	14.6287
341272	42.8982	14.6696
342226	42.8982	14.8167
345654	42.8982	15.0415
350894	42.8982	15.1764
354040	42.8982	15.3154
357280	42.8982	15.3994
359239	42.8982	15.4621
360700	42.8982	15.5855
363577	42.8982	15.8253
369167	42.8982	15.9137
371226	42.8982	16.0932
375411	42.8982	16.3015
380266	42.8982	16.4344
383366	42.8982	16.6219
387735	42.8982	16.634
388017	42.8982	16.9866
396237	42.8982	17.1433
399890	42.8982	17.1481
400003	42.8982	17.1961
401122	42.8982	17.2159
401582	42.8982	17.2164
401594	42.8982	17.2411
402171	42.8982	17.374
405268	42.8982	17.6129
410836	42.8982	17.7151
413220	42.8982	17.8827
417127	42.8982	17.8999
417527	42.8982	17.9963
419775	42.8982	18.0537
421113	42.8982	18.1181
422613	42.8982	18.2128
424820	42.8982	18.3951
429071	42.8982	18.3978
429134	42.8982	18.4625
430642	42.8982	18.5175
431923	42.8982	18.6092
434061	42.8982	18.6283
434506	42.8982	18.8256
439106	42.8982	18.8514
439708	42.8982	19.039
444080	42.8982	19.0459
444242	42.8982	19.138
446388	42.8982	19.1687
447104	42.8982	19.254
449093	42.8982	19.5561
456134	42.8982	19.5576
456170	42.8982	19.6899
459253	42.8982	19.9926
466311	42.8982	20.0106
466729	42.8982	20.204
471239	42.8982	20.317
473871	42.8982	20.5249
478719	42.8982	20.6206
480949	42.8982	20.6211
480961	42.8982	20.7145
483138	42.8982	20.7831
484737	42.8982	20.8054
485258	42.8982	20.8625
486588	42.8982	20.9473
488565	42.8982	20.9873
489498	42.8982	20.9992
489775	42.8982	21.0207
490276	42.8982	21.56
502848	42.8982	21.794
508302	42.8982	21.8081
508630	42.8982	21.8513
509638	42.8982	21.8984
510737	42.8982	21.9207
511256	42.8982	22.1147
515779	42.8982	22.1685
517032	42.8982	22.3357
520931	42.8982	22.4463
523508	42.8982	22.5755
526520	42.8982	22.7688
531027	42.8982	22.8639
533242	42.8982	22.9416
535053	42.8982	22.9558
535385	42.8982	23.0383
537308	42.8982	23.1165
539131	42.8982	23.1391
539659	42.8982	23.2164
541461	42.8982	23.2186
541511	42.8982	23.2604
542485	42.8982	23.3601
544809	42.8982	23.6237
550955	42.8982	23.6395
551323	42.8982	23.8936
557246	42.8982	23.9038
557484	42.8982	23.9394
558314	42.8982	23.9671
558960	42.8982	24.0227
560256	42.8982	24.0538
560980	42.8982	24.2097
564615	42.8982	24.2417
565360	42.8982	24.4547
570326	42.8982	24.4698
570677	42.8982	24.4725
570741	42.8982	24.562
572826	42.8982	24.896
580614	42.8982	25.0117
583311	42.8982	25.0619
584481	42.8982	25.076
584808	42.8982	25.1098
585596	42.8982	25.1591
586746	42.8982	25.1643
586867	42.8982	25.5466
595778	42.8982	25.765
600871	42.8982	25.8942
603882	42.8982	26.2784
612839	42.8982	26.2995
613331	42.8982	26.5978
620283	42.8982	26.6285
620999	42.8982	26.6816
622237	42.8982	27.0914
631790	42.8982	27.2506
635500	42.8982	27.5048
641427	42.8982	27.6354
644471	42.8982	27.7499
647141	42.8982	27.7881
648030	42.8982	27.7939
648165	42.8982	27.8441
649337	42.8982	27.8548
649586	42.8982	28.0196
653427	42.8982	28.0926
655128	42.8982	28.2064
657782	42.8982	28.4342
663092	42.8982	28.6683
668548	42.8982	28.7779
671105	42.8982	28.835
672435	42.8982	28.8993
673933	42.8982	28.9541
675211	42.8982	29.2061
681086	42.8982	29.2621
682392	42.8982	29.3468
684366	42.8982	29.3807
685156	42.8982	29.4627
687068	42.8982	29.5924
690091	42.8982	29.7767
694386	42.8982	30.0401
700526	42.8982	30.108
702109	42.8982	30.1424
702912	42.8982	30.3044
706689	42.8982	30.3116
706856	42.8982	30.4796
710772	42.8982	30.6828
715509	42.8982	30.9294
721257	42.8982	30.9435
721586	42.8982	31.089
724978	42.8982	31.1089
725442	42.8982	31.1221
725749	42.8982	31.1396
726158	42.8982	31.2982
729854	42.8982	31.3207
730380	42.8982	31.6217
737395	42.8982	31.6337
737676	42.8982	31.8393
742468	42.8982	32.0268
746838	42.8982	32.0316
746951	42.8982	32.5892
759949	42.8982	32.6028
760266	42.8982	32.6181
760622	42.8982	32.6549
761481	42.8982	32.9239
767752	42.8982	33.0765
771309	42.8982	33.0899
771621	42.8982	33.3578
777866	42.8982	33.4883
780907	42.8982	33.5881
783235	42.8982	33.6833
785453	42.8982	33.8885
790236	42.8982	34.3464
800911	42.8982	34.3768
801620	42.8982	34.7533
810396	42.8982	34.9568
815141	42.8982	34.9972
816081	42.8982	35.2845
822779	42.8982	35.3794
824991	42.8982	35.396
825379	42.8982	35.6009
830155	42.8982	35.7244
833034	42.8982	35.746
833536	42.8982	35.9099
837357	42.8982	35.9469
838221	42.8982	36.0321
840206	42.8982	36.0653
840981	42.8982	36.1301
842491	31.6364	36.1518
843176	31.6364	36.2896
847532	31.6364	36.4016
851072	31.6364	36.4146
851484	31.6364	36.5261
855009	31.6364	36.6186
857933	31.6364	36.6389
858573	31.6364	36.6836
859987	31.6364	36.6985
860458	31.6364	37.3051
879631	31.6364	37.3628
881454	31.6364	37.3671
881591	31.6364	37.3969
882532	28.5754	37.4047
882808	28.5754	37.9322
901265	28.5754	38.0173
904244	28.5754	38.058
905668	28.5754	38.1336
908313	28.5754	38.2239
911474	28.5754	38.3074
914395	28.5754	38.3692
916560	28.5754	38.5561
923099	28.5754	39.1315
943236	28.5754	39.1575
944147	28.5754	39.2413
947078	28.5754	39.2445
947189	28.5754	39.3041
949277	28.5754	39.5635
958353	28.5754	39.569
958547	28.5754	39.5963
959503	28.5754	39.9304
971195	28.5754	39.9518
971942	28.5754	40.0014
973679	28.5754	40.0285
974625	28.5754	40.0861
976641	28.5754	40.1096
977463	28.5754	40.4014
987676	28.5754	40.4478
989299	28.5754	40.5244
991980	28.5754	40.5869
994168	28.5754	40.6563
996597	28.5754	40.7227
998921	28.5754	40.7536
1000000	0.283909	40.7537
1000423	0.267354	40.7538
1001000	0.267354	40.7539
1001411	0.0976366	40.7542
1003602	0.0976366	40.7542
1004183	0.0976366	40.7545
1006681	0.0976366	40.755
1012520	0.0976366	40.7554
1015947	0.0976366	40.7555
1017054	0.0976366	40.7555
1017310	0.0976366	40.7555
1017742	0.0976366	40.7559
1021632	0.0976366	40.7562
1024222	0.0976366	40.7567
1029259	0.0976366	40.7567
1029617	0.0976366	40.757
1032553	0.0976366	40.7575
1038102	0.0976366	40.7583
1045735	0.0976366	40.7585
1047830	0.0976366	40.7585
1048308	0.0976366	40.7585
1048450	0.0976366	40.7586
1048661	0.0976366	40.7589
1051969	0.0976366	40.7592
1055665	0.0976366	40.7598
1061468	0.0976366	40.7598
1061580	0.0976366	40.7599
1061997	0.0976366	40.7601
1064285	0.0976366	40.7603
1066796	0.0976366	40.7606
1069682	0.0976366	40.761
1073688	0.0976366	40.7611
1074649	0.0976366	40.7613
1077093	0.0976366	40.7614
1078090	0.0976366	40.7619
1082987	0.0976366	40.7621
1084573	0.0976366	40.7621
1085187	0.0976366	40.7623
1087125	0.0976366	40.7625
1088665	0.0976366	40.7627
1091004	0.0976366	40.7627
1091027	0.0976366	40.7629
1092883	0.0976366	40.763
1094526	0.0976366	40.7633
1097185	0.0976366	40.7635
1099372	0.0976366	40.7638
1101989	0.0976366	40.7638
1102036	0.0976366	40.764
1104261	0.0976366	40.7648
1112599	0.0976366	40.7649
1113751	0.0976366	40.765
1114882	0.0976366	40.7652
1116602	0.0976366	40.7655
1119427	0.0976366	40.7655
1119751	0.0976366	40.7656
1121044	0.0976366	40.7656
1121142	0.0976366	40.7659
1123537	0.0976366	40.766
1124679	0.0976366	40.7662
1126740	0.0976366	40.767
1134680	0.0976366	40.7671
1136048	0.0976366	40.7675
1140631	0.0976366	40.7681
1146791	0.0976366	40.7682
1147723	0.0976366	40.7683
1148328	0.0976366	40.7689
1154474	0.0976366	40.7689
1154808	0.0976366	40.7694
1159611	0.0976366	40.7696
1162125	0.0976366	40.77
1165720	0.0976366	40.77
1166378	0.0976366	40.7704
1170404	0.0976366	40.7704
1170445	0.0976366	40.7712
1178236	0.0976366	40.7716
1182430	0.0976366	40.7722
1188324	0.0976366	40.7724
1190064	0.0976366	40.7727
1193818	0.0976366	40.7728
1194338	0.0976366	40.7729
1195334	0.0976366	40.7729
1195527	0.0976366	40.773
1196245	0.0976366	40.773
1196754	0.0976366	40.7732
1198923	0.0976366	40.7734
1200438	0.0976366	40.7736
1203007	0.0976366	40.7739
1206200	0.0976366	40.774
1206573	0.0976366	40.774
1207348	0.0976366	40.7748
1214849	0.0976366	40.7753
1220014	0.0976366	40.7753
1220016	0.0976366	40.7755
1221982	0.0976366	40.7757
1224226	0.0976366	40.7759
1226010	0.0976366	40.7765
1232001	0.0976366	40.7765
1232031	0.0976366	40.7765
1232614	0.0976366	40.7768
1235182	0.0976366	40.7774
1241481	0.0976366	40.7774
1241524	0.0976366	40.7775
1242677	0.0976366	40.7778
1245298	0.0976366	40.7778
1245850	0.0976366	40.7779
1247100	0.0976366	40.7785
1253109	0.0976366	40.7788
1255763	0.0976366	40.779
1258190	0.0976366	40.7793
1261279	0.0976366	40.7793
1261370	0.0976366	40.7798
1266197	0.0976366	40.7801
1269161	0.0976366	40.7805
1273582	0.0976366	40.7806
1274155	0.0976366	40.7809
1277614	0.0976366	40.7811
1279694	0.0976366	40.7813
1281661	0.0976366	40.7816
1284543	0.0976366	40.7818
1286804	0.0976366	40.7821
1289763	0.0976366	40.7823
1291431	0.0976366	40.7824
1292432	0.0976366	40.7831
1300444	0.0976366	40.7833
1301677	0.0976366	40.7833
1302477	0.0976366	40.7834
