chr pos posright MDS1 MDS2 MDS3
chr_21 5485 28484 0.125855120484686 -0.0564264539303244 -0.423811200805532
chr_21 28495 44151 0.152940400843478 -0.0737078403585511 -0.615588411433626
chr_21 44166 61772 0.136305777611895 -0.0647354575125934 -0.49631955982734
chr_21 61783 79501 0.147287680130286 -0.0709676737836122 -0.568599038876547
chr_21 79509 100017 0.144721078355986 -0.0694849997018084 -0.540620257679402
chr_21 100028 120749 0.127026234469237 -0.0574692377456037 -0.435282963920363
chr_21 120763 140331 0.133245596528477 -0.0635339172922569 -0.457939397806777
chr_21 140334 160740 0.12766519723136 -0.0597032723056477 -0.41449853403597
chr_21 160741 178178 0.105793452039369 -0.047146423681837 -0.289100897179488
chr_21 178202 194179 0.090740632304254 -0.0255908188006551 -0.0869916613399797
chr_21 194181 209398 0.0641047606927307 -0.030506645705523 -0.051817492066493
chr_21 209411 223061 0.0653474619453844 -0.031464020194109 -0.0189605593712921
chr_21 223062 235328 0.0711586779683316 0.00943327239658321 -0.0189559205487544
chr_21 235337 248268 0.0744317520640045 0.00243292026317185 -0.0036924231625744
chr_21 248272 260775 0.0705389849443303 -0.000621248686985486 -0.0229836054977345
chr_21 260792 271710 0.0713621161671072 -0.0103408480258261 -0.0365014197006954
chr_21 271718 283840 0.017843905838868 0.026449693063469 -0.0242127135727942
chr_21 283841 294666 0.0457652992644088 0.000322365122521028 -0.0126783312461671
chr_21 294674 305018 0.0380306609436349 0.022332694494963 -0.0266635650082482
chr_21 305042 315296 0.0101946168692298 0.0134414327855626 -0.0250559924426558
chr_21 315302 325073 0.00127459127264895 0.0414376551339142 -0.0527279341720608
chr_21 325077 335087 0.0545084704398848 -0.00359549385456476 -0.00450213588234793
chr_21 335089 344079 0.0408567779849292 -0.00720963212924655 0.00212780436289244
chr_21 344099 353408 0.0136031754015949 0.0245507708694312 -0.0143262626603724
chr_21 353409 362289 -0.0146557541621936 0.0158126719550327 -0.0148175375821666
chr_21 362292 371910 0.051013645674985 0.0165413980833787 -0.0311194047690142
chr_21 371917 384686 0.0267520149211778 -0.00991806534489795 -0.0257046640293037
chr_21 384687 395490 0.0629686303678642 0.0250913581327163 -0.0297576341871522
chr_21 395519 404979 0.0521565527995791 -0.00520690549122878 -0.0229145279548695
chr_21 405009 414244 0.0532002366122161 -0.00229166081430916 -0.00643529215173652
chr_21 414266 423133 0.0402339418898452 0.00208084653680971 -0.00582158464435368
chr_21 423136 433333 0.0273330111028241 0.00532528360203134 -0.0208710147460879
chr_21 433338 443292 0.0604398400110611 -0.028120209433611 -5.05506184479996e-05
chr_21 443293 453882 0.0638527672269787 0.0110801524630965 -0.0210931605450559
chr_21 453886 466883 0.0299656378447734 -0.00196790434342248 -0.0272373159968483
chr_21 466894 478347 0.0273467720452731 0.0256621589282045 -0.0226837802279028
chr_21 478397 490187 0.043377031757888 0.0140069565900695 0.00349407825135181
chr_21 490190 500360 -0.0082963066786621 0.0242841168374565 -0.0197905074553951
chr_21 500380 512163 0.0578380240842594 -0.00361856463275014 -0.0313494071718716
chr_21 512174 521170 -0.0664307719976391 0.0585976334363381 -0.0315143611326243
chr_21 521171 531585 0.0277545702289831 -0.0162411287098337 -0.0221613600064387
chr_21 531588 541498 0.0579295458914626 0.0202129621260137 -0.00434254813729578
chr_21 541517 551396 0.0504113420042444 0.00904325389286168 -0.0125986410234675
chr_21 551397 559606 0.0292043653121468 0.019735063841819 -0.0154153547922027
chr_21 559610 568782 -0.0224462389638807 0.134015639625368 -0.0147323995273914
chr_21 568792 579881 -0.0511155115051307 0.108385520648787 -0.0224661903706466
chr_21 579882 587670 -0.0104547484658395 0.0913847391763628 -0.0140815591554942
chr_21 587674 597456 -0.00810387663365012 0.0723926123861908 -0.00622092460298319
chr_21 597464 606785 -0.0413683628521571 0.134868836535191 -0.0420352019779453
chr_21 606796 619179 -0.0281755736232673 0.193088531084444 -0.0338523479430445
chr_21 619183 628051 -0.0271714474157402 0.172698883336279 -0.0250535307060655
chr_21 628053 637694 -0.0509903922505838 0.198671711016958 -0.0271298044203618
chr_21 637696 648010 -0.0336344009261433 0.191485195886867 -0.0389163403734631
chr_21 648018 656031 -0.0572214608539496 0.234503009550306 -0.0437805701622549
chr_21 656044 664605 -0.101777913520376 0.247848137464836 -0.0570288159994231
chr_21 664608 672850 -0.0630214569792287 0.155429162316344 -0.0402740738760947
chr_21 672854 681091 -0.0813382502709421 0.164882372313417 -0.0288073234531974
chr_21 681101 688405 -0.0262612583576645 0.140647599881253 -0.0176450443237808
chr_21 688427 698163 -0.0938230851658627 0.23079330061348 -0.03830470411649
chr_21 698167 706950 -0.0304491857298866 0.165921046692937 -0.0112338082216013
chr_21 706955 717793 -0.046018856723511 0.200068545657241 -0.0178318085192864
chr_21 717804 727823 -0.0163015396320208 0.214941774634634 -0.0109331649621624
chr_21 727828 736358 -0.0622396790654336 0.212438534595153 -0.00972286455043012
chr_21 736364 744266 -0.0357880774750414 0.17299329828209 -0.00790412321815567
chr_21 744275 751696 -0.0564525192553025 0.173132184965287 -0.00697985313921464
chr_21 751701 761321 -0.0310387931129013 0.150176700615491 -0.00923389861006435
chr_21 761325 769776 -0.018991827201476 0.162374131446525 -0.0223854070400615
chr_21 769790 777510 -0.0545868596198648 0.182579735299236 -0.0345467891433208
chr_21 777523 785246 -0.0941019635213654 0.152303914053068 -0.0344652891308458
chr_21 785254 793214 -0.108694967155702 0.153987885866713 -0.0287931842117862
chr_21 793218 803883 -0.126308383788211 0.109693288789204 -0.0343451365119559
chr_21 803885 813019 0.000827633721191739 0.00692206168563302 0.00724250418534243
chr_21 813022 822521 -0.0282295963124635 0.0243201076023608 0.00511049611147606
chr_21 822522 829878 -0.0368268565659536 0.0235883264731235 -0.00293876123207707
chr_21 829880 840032 -0.00164187226729596 0.0378061942588709 0.000993239885651701
chr_21 840033 848798 0.0022302222271812 -0.00310788853157109 0.00906249653529404
chr_21 848800 855702 0.0233641897087441 -0.0148955469080962 0.0114894228878712
chr_21 855708 864235 0.0240240335369514 -0.0290942491361074 0.0133042549108698
chr_21 864950 875059 -0.012493443948824 0.0042112599299315 0.0171520560266138
chr_21 875063 884523 -0.0990888898813425 0.0581068389978782 -0.0101654469648015
chr_21 884550 892620 -0.034423466924512 0.109822906568513 -0.00929239938461099
chr_21 892622 900668 -0.0165090316122319 0.0998846535900343 0.00458078505290191
chr_21 900689 908090 0.0469154115503935 0.0350738622185582 -0.00884796468661379
chr_21 908096 916714 0.0627928396065774 -0.0139181209856134 0.00447593399334755
chr_21 916720 925595 0.0370168909999679 0.00219536182413943 0.00426756562587704
chr_21 925597 934733 0.0330031457991941 -0.009133910521985 0.000660974318912039
chr_21 934740 943087 0.0710997132833891 -0.00810547898224909 0.00766348658583764
chr_21 943093 952626 -0.0382609666170292 0.0143547542492582 -0.0201109830185527
chr_21 952630 961676 -0.0103807861354946 0.0470197265143923 -0.0161968263409829
chr_21 961692 969728 -0.0068885592271744 0.070675823065211 -0.00501766270910431
chr_21 969730 978917 -0.0444746381568915 0.0449410146420244 -0.0138772565102717
chr_21 978919 987427 -0.028715058308494 0.0927419492743038 -0.0182993635285226
chr_21 987431 996829 -0.0127842169059673 0.0523199098047114 -0.00803624728805689
chr_21 996853 1006221 0.00481440003009642 0.0636208545278862 -0.024917170333108
chr_21 1006229 1015644 -0.0321844126401091 0.0604449290605877 -0.0200521058854369
chr_21 1015670 1027651 0.00633337510262992 0.0380026299838295 0.00821804269015028
chr_21 1027652 1037467 -0.0246381086080019 0.0484071582949169 -0.0139032914816391
chr_21 1037470 1047812 -0.0596615255200676 0.105347596477799 -0.0239608117177462
chr_21 1047828 1056421 -0.0657178277247006 0.105575459051924 -0.0201112888121554
chr_21 1056424 1066358 0.0214949025562815 0.0114975891852689 -0.00725509797764902
chr_21 1066370 1075133 0.0024304636675984 0.0236888916105171 -0.010183555761455
chr_21 1075142 1084802 -0.000317072472806463 0.0630972132144866 -0.00277743788151968
chr_21 1084805 1094241 0.0386636391603821 0.0259283299511723 0.00418613549723938
chr_21 1094246 1102411 -0.0196897754189782 0.0540375913653802 -0.0206099721158906
chr_21 1102417 1110502 -0.0315575163070892 -0.00133180028095865 -0.00752787617548713
chr_21 1110521 1119026 0.00465338351460521 -0.0240411512294956 0.0132153606396732
chr_21 1119028 1128582 -0.0414919601050556 0.00664012078146193 0.000728507154356866
chr_21 1128584 1136558 -0.0484451915294924 0.00692427105958894 0.00543138920366419
chr_21 1136569 1144347 0.0126292995804784 0.00489916406317807 0.00696889403581127
chr_21 1144354 1154381 -0.0194158436611044 0.00294683177144727 0.00555547042935469
chr_21 1154382 1162976 -0.0729350205679326 -0.0126675681195567 0.00139673720514326
chr_21 1162979 1170967 -0.0661237449046189 -0.0345187455102602 -0.0119613310287659
chr_21 1170974 1178468 -0.0224763450628126 -0.0038215480217643 -0.00116334295455642
chr_21 1178488 1187990 -0.000257882619739759 0.0225454355603187 -0.00587334895382235
chr_21 1187993 1196991 0.0218687227955707 0.0283938630845937 -0.0196719621144101
chr_21 1196995 1205415 0.0728382817483624 -0.011528417500577 0.00112887585386067
chr_21 1205430 1214948 0.0224019588509263 0.0030617599804636 -0.0183463399691889
chr_21 1214959 1223583 0.0347218911260376 -0.0103702113977969 0.0111872041597037
chr_21 1223585 1232214 0.0117648965128152 0.00456963080047171 0.0180079042420607
chr_21 1232215 1241815 -0.0166801854975195 -0.0205043468780374 0.00542520771642608
chr_21 1241820 1250114 0.00833296375203816 0.00232810219738927 0.0111524769765762
chr_21 1250158 1259194 -0.0778211054157153 0.0047113549688584 0.00587981231678014
chr_21 1259202 1267452 0.0110913003270326 0.00762674306200009 0.0169226350477889
chr_21 1267458 1276164 -0.0565263269213045 0.0507518313364014 -0.00653399496364093
chr_21 1276171 1283910 -0.0196927105151417 0.0267593793698503 -0.00797558929492338
chr_21 1283911 1293401 -0.0476371556225086 0.0419218814343032 -0.0160712027894546
chr_21 1293403 1301919 0.00658414605484456 0.00323003737955262 0.00559335301385832
chr_21 1301925 1312137 -0.0522427772594102 -0.00614401975453027 -0.0189685530044693
chr_21 1312141 1321409 -0.0341643454961526 0.00925839542112089 -0.0142275632050812
chr_21 1321412 1330591 0.02190017818504 -0.0396049505225417 0.017703394652716
chr_21 1330645 1338645 0.00206413062783398 -0.0223685673218439 0.0163927953554853
chr_21 1338651 1348865 -0.0856954355564924 0.0161803091605693 0.0336563878053681
chr_21 1348867 1359467 -0.0152038406941416 -0.0141478848978938 0.0108515453232753
chr_21 1359469 1366879 -0.0714486611399343 0.028908374778622 0.0170123304174933
chr_21 1366883 1376255 -0.0739874381194553 0.0224803733792438 0.0162156850574522
chr_21 1376257 1388143 -0.0885008231263254 0.0115154469208129 -0.00677552455544096
chr_21 1388146 1396393 -0.148328133370724 -0.0270196840540321 -0.0334918192694204
chr_21 1396396 1407720 -0.12296642092633 0.0294194629312319 -0.0154281912563383
chr_21 1407743 1416410 -0.160771117680174 0.019981349077865 -0.0365133731628878
chr_21 1416412 1425860 -0.144298482182353 0.0245995126577784 -0.0135219977381991
chr_21 1425861 1435832 -0.117536688762896 0.00689413852620585 -0.0163833363533119
chr_21 1435838 1443665 -0.0346848141615843 -0.0144526312921665 0.00764492676164203
chr_21 1443667 1451499 -0.0185419004078768 0.0236179351517917 0.00608320148142868
chr_21 1451506 1460666 -0.0571638442205931 -0.0202272278692838 -0.0105780839329089
chr_21 1460667 1471211 -0.033093828241582 -0.0325501104891622 0.0052501120751259
